item_id,split,record_id,pair_id,subject,condition,difficulty,existing_label,prefilled,blind_check
train_0305,train,bnp_029229_1,bnp_029229,reading_comprehension,has_context,easy,0,yes,no
train_0306,train,bnp_000535_0,bnp_000535,reading_comprehension,has_context,hard,1,yes,no
train_0307,train,bnp_030451_1,bnp_030451,history,has_context,hard,0,no,yes
train_0308,train,bnp_022118_1,bnp_022118,bcs,no_context,hard,0,no,yes
train_0309,train,bnp_008135_1,bnp_008135,mathematics,no_context,easy,0,yes,no
train_0310,train,bnp_004097_1,bnp_004097,law,no_context,easy,0,yes,no
train_0311,train,bnp_026719_1,bnp_026719,bcs,no_context,easy,0,yes,no
train_0312,train,bnp_029328_1,bnp_029328,bcs,no_context,hard,0,yes,no
train_0313,train,bnp_015850_0,bnp_015850,history,has_context,easy,1,yes,no
train_0314,train,bnp_017945_0,bnp_017945,reading_comprehension,has_context,easy,1,yes,no
train_0315,train,bnp_014890_1,bnp_014890,reading_comprehension,has_context,easy,0,yes,no
train_0316,train,bnp_009698_1,bnp_009698,vocabulary,no_context,easy,0,no,yes
train_0317,train,bnp_005292_0,bnp_005292,history,has_context,easy,1,yes,no
train_0318,train,bnp_006983_1,bnp_006983,history,has_context,easy,0,yes,no
train_0319,train,bnp_001684_0,bnp_001684,law,no_context,hard,1,yes,no
train_0320,train,bnp_026439_1,bnp_026439,reading_comprehension,has_context,easy,0,yes,no
train_0321,train,bnp_021227_1,bnp_021227,grammar,has_context,hard,0,no,yes
train_0322,train,bnp_027327_1,bnp_027327,law,no_context,hard,0,yes,no
train_0323,train,bnp_010665_0,bnp_010665,law,no_context,easy,1,yes,no
train_0324,train,bnp_026389_1,bnp_026389,reading_comprehension,has_context,easy,0,yes,no
train_0325,train,bnp_023575_0,bnp_023575,science,no_context,hard,1,yes,no
train_0326,train,bnp_011647_0,bnp_011647,history,has_context,easy,1,yes,no
train_0327,train,bnp_010095_1,bnp_010095,history,has_context,easy,0,yes,no
train_0328,train,bnp_004506_0,bnp_004506,mathematics,no_context,easy,1,yes,no
train_0329,train,bnp_023914_1,bnp_023914,history,has_context,easy,0,yes,no
train_0330,train,bnp_006817_0,bnp_006817,history,has_context,easy,1,yes,no
train_0331,train,bnp_030743_1,bnp_030743,literature,no_context,easy,0,yes,no
train_0332,train,bnp_014389_1,bnp_014389,others,has_context,hard,0,yes,no
train_0333,train,bnp_001835_1,bnp_001835,reading_comprehension,has_context,easy,0,yes,no
train_0334,train,bnp_030870_1,bnp_030870,reading_comprehension,has_context,easy,0,yes,no
train_0335,train,bnp_030435_0,bnp_030435,mathematics,no_context,easy,1,yes,no
train_0336,train,bnp_030534_0,bnp_030534,reading_comprehension,has_context,easy,1,yes,no
train_0337,train,bnp_007176_1,bnp_007176,idiom_meaning,no_context,easy,0,yes,no
train_0338,train,bnp_029934_0,bnp_029934,reading_comprehension,has_context,easy,1,no,yes
train_0339,train,bnp_015537_1,bnp_015537,reading_comprehension,has_context,easy,0,yes,no
train_0340,train,bnp_024502_1,bnp_024502,history,has_context,easy,0,yes,no
train_0341,train,bnp_014423_1,bnp_014423,antonym,no_context,easy,0,yes,no
train_0342,train,bnp_015797_0,bnp_015797,bcs,no_context,easy,1,yes,no
train_0343,train,bnp_003712_0,bnp_003712,reading_comprehension,has_context,easy,1,yes,no
train_0344,train,bnp_005787_0,bnp_005787,reading_comprehension,has_context,easy,1,yes,no
train_0345,train,bnp_025125_1,bnp_025125,others,has_context,easy,0,yes,no
train_0346,train,bnp_003861_1,bnp_003861,science,no_context,easy,0,yes,no
train_0347,train,bnp_005251_0,bnp_005251,history,has_context,hard,1,yes,no
train_0348,train,bnp_000750_1,bnp_000750,history,has_context,hard,0,yes,no
train_0349,train,bnp_006211_0,bnp_006211,grammar,has_context,hard,1,no,yes
train_0350,train,bnp_027671_1,bnp_027671,reading_comprehension,has_context,easy,0,yes,no
train_0351,train,bnp_017399_0,bnp_017399,literature,no_context,easy,1,yes,no
train_0352,train,bnp_021973_1,bnp_021973,science,no_context,easy,0,yes,no
train_0353,train,bnp_005643_1,bnp_005643,grammar,has_context,hard,0,yes,no
train_0354,train,bnp_013069_0,bnp_013069,grammar,no_context,easy,1,yes,no
train_0355,train,bnp_020757_0,bnp_020757,history,has_context,hard,1,no,yes
train_0356,train,bnp_015879_1,bnp_015879,reading_comprehension,has_context,easy,0,yes,no
train_0357,train,bnp_009312_0,bnp_009312,reading_comprehension,has_context,easy,1,yes,no
train_0358,train,bnp_013388_1,bnp_013388,literature,no_context,easy,0,yes,no
train_0359,train,bnp_019970_1,bnp_019970,history,has_context,easy,0,yes,no
train_0360,train,bnp_024591_0,bnp_024591,grammar,no_context,hard,1,yes,no
train_0361,train,bnp_012596_0,bnp_012596,reading_comprehension,has_context,hard,1,yes,no
train_0362,train,bnp_015153_1,bnp_015153,idiom_meaning,no_context,easy,0,no,yes
train_0363,train,bnp_003834_0,bnp_003834,reading_comprehension,has_context,easy,1,yes,no
train_0364,train,bnp_023668_1,bnp_023668,law,no_context,easy,0,yes,no
train_0365,train,bnp_013705_0,bnp_013705,vocabulary,no_context,easy,1,yes,no
train_0366,train,bnp_021378_0,bnp_021378,reading_comprehension,has_context,easy,1,yes,no
train_0367,train,bnp_029519_1,bnp_029519,literature,no_context,easy,0,yes,no
train_0368,train,bnp_020772_0,bnp_020772,history,has_context,hard,1,yes,no
train_0369,train,bnp_000953_1,bnp_000953,idiom_meaning,no_context,easy,0,yes,no
train_0370,train,bnp_007723_1,bnp_007723,history,has_context,easy,0,yes,no
train_0371,train,bnp_006520_0,bnp_006520,others,has_context,hard,1,yes,no
train_0372,train,bnp_000021_0,bnp_000021,law,has_context,easy,1,yes,no
train_0373,train,bnp_017327_1,bnp_017327,grammar,has_context,hard,0,yes,no
train_0374,train,bnp_010645_0,bnp_010645,reading_comprehension,has_context,easy,1,yes,no
train_0375,train,bnp_004591_1,bnp_004591,reading_comprehension,has_context,easy,0,yes,no
train_0376,train,bnp_014110_1,bnp_014110,law,has_context,easy,0,yes,no
train_0377,train,bnp_009500_0,bnp_009500,reading_comprehension,has_context,easy,1,yes,no
train_0378,train,bnp_022089_1,bnp_022089,reading_comprehension,has_context,easy,0,yes,no
train_0379,train,bnp_012850_0,bnp_012850,reading_comprehension,has_context,easy,1,yes,no
train_0380,train,bnp_020434_0,bnp_020434,law,has_context,hard,1,yes,no
train_0381,train,bnp_002112_0,bnp_002112,law,has_context,easy,1,yes,no
train_0382,train,bnp_024928_1,bnp_024928,history,has_context,easy,0,yes,no
train_0383,train,bnp_006785_1,bnp_006785,history,has_context,easy,0,yes,no
train_0384,train,bnp_014826_0,bnp_014826,literature,no_context,easy,1,yes,no
train_0385,train,bnp_002148_1,bnp_002148,reading_comprehension,has_context,easy,0,yes,no
train_0386,train,bnp_004342_1,bnp_004342,grammar,no_context,easy,0,yes,no
train_0387,train,bnp_023686_0,bnp_023686,grammar,no_context,easy,1,yes,no
train_0388,train,bnp_005556_1,bnp_005556,others,has_context,easy,0,yes,no
train_0389,train,bnp_015101_1,bnp_015101,reading_comprehension,has_context,easy,0,no,yes
train_0390,train,bnp_003703_0,bnp_003703,science,no_context,easy,1,yes,no
train_0391,train,bnp_000802_0,bnp_000802,history,has_context,hard,1,yes,no
train_0392,train,bnp_023494_0,bnp_023494,literature,no_context,easy,1,yes,no
train_0393,train,bnp_008083_0,bnp_008083,grammar,no_context,hard,1,yes,no
train_0394,train,bnp_031242_1,bnp_031242,grammar,no_context,hard,0,yes,no
train_0395,train,bnp_021277_1,bnp_021277,antonym,no_context,easy,0,yes,no
train_0396,train,bnp_000083_0,bnp_000083,reading_comprehension,has_context,easy,1,yes,no
train_0397,train,bnp_020319_0,bnp_020319,law,no_context,hard,1,yes,no
train_0398,train,bnp_022584_0,bnp_022584,reading_comprehension,has_context,easy,1,yes,no
train_0399,train,bnp_030416_1,bnp_030416,history,no_context,hard,0,yes,no
train_0400,train,bnp_022348_0,bnp_022348,history,has_context,hard,1,no,yes
train_0401,train,bnp_028931_0,bnp_028931,history,has_context,hard,1,yes,no
train_0402,train,bnp_024413_1,bnp_024413,history,has_context,easy,0,yes,no
train_0403,train,bnp_005616_1,bnp_005616,bcs,no_context,easy,0,no,yes
train_0404,train,bnp_021766_0,bnp_021766,others,has_context,easy,1,yes,no
train_0405,train,bnp_029251_0,bnp_029251,mathematics,no_context,easy,1,yes,no
train_0406,train,bnp_030429_0,bnp_030429,bcs,no_context,easy,1,yes,no
train_0407,train,bnp_017228_1,bnp_017228,literature,no_context,easy,0,no,yes
train_0408,train,bnp_030056_1,bnp_030056,reading_comprehension,has_context,easy,0,yes,no
train_0409,train,bnp_021781_0,bnp_021781,reading_comprehension,has_context,easy,1,yes,no
train_0410,train,bnp_021714_0,bnp_021714,science,no_context,easy,1,yes,no
train_0411,train,bnp_015388_1,bnp_015388,history,has_context,hard,0,yes,no
train_0412,train,bnp_031211_0,bnp_031211,literature,no_context,easy,1,yes,no
train_0413,train,bnp_021789_1,bnp_021789,reading_comprehension,has_context,easy,0,yes,no
train_0414,train,bnp_023439_0,bnp_023439,antonym,no_context,easy,1,yes,no
train_0415,train,bnp_013652_1,bnp_013652,law,no_context,hard,0,yes,no
train_0416,train,bnp_021201_0,bnp_021201,antonym,no_context,easy,1,yes,no
train_0417,train,bnp_027658_1,bnp_027658,mathematics,no_context,hard,0,yes,no
train_0418,train,bnp_013876_1,bnp_013876,grammar,has_context,hard,0,yes,no
train_0419,train,bnp_024289_0,bnp_024289,others,has_context,easy,1,yes,no
train_0420,train,bnp_014659_0,bnp_014659,reading_comprehension,has_context,easy,1,yes,no
train_0421,train,bnp_009996_1,bnp_009996,reading_comprehension,has_context,easy,0,yes,no
train_0422,train,bnp_000406_1,bnp_000406,literature,no_context,easy,0,yes,no
train_0423,train,bnp_018126_1,bnp_018126,law,has_context,easy,0,yes,no
train_0424,train,bnp_021210_0,bnp_021210,grammar,has_context,hard,1,yes,no
train_0425,train,bnp_010203_0,bnp_010203,history,has_context,easy,1,yes,no
train_0426,train,bnp_004958_0,bnp_004958,reading_comprehension,has_context,hard,1,yes,no
train_0427,train,bnp_013885_1,bnp_013885,bcs,no_context,easy,0,yes,no
train_0428,train,bnp_024509_1,bnp_024509,grammar,has_context,hard,0,yes,no
train_0429,train,bnp_018281_1,bnp_018281,reading_comprehension,has_context,easy,0,yes,no
train_0430,train,bnp_001417_0,bnp_001417,grammar,no_context,hard,1,yes,no
train_0431,train,bnp_008336_1,bnp_008336,mathematics,no_context,easy,0,no,yes
train_0432,train,bnp_002387_1,bnp_002387,vocabulary,no_context,easy,0,yes,no
train_0433,train,bnp_003699_1,bnp_003699,history,has_context,hard,0,yes,no
train_0434,train,bnp_015033_1,bnp_015033,grammar,no_context,easy,0,yes,no
train_0435,train,bnp_007680_0,bnp_007680,others,has_context,hard,1,yes,no
train_0436,train,bnp_025364_0,bnp_025364,vocabulary,no_context,easy,1,no,yes
train_0437,train,bnp_018157_0,bnp_018157,reading_comprehension,has_context,easy,1,yes,no
train_0438,train,bnp_017073_0,bnp_017073,reading_comprehension,has_context,easy,1,yes,no
train_0439,train,bnp_012393_1,bnp_012393,grammar,no_context,easy,0,yes,no
train_0440,train,bnp_009828_0,bnp_009828,history,has_context,hard,1,yes,no
train_0441,train,bnp_031731_1,bnp_031731,antonym,no_context,easy,0,yes,no
train_0442,train,bnp_026093_1,bnp_026093,history,has_context,hard,0,no,yes
train_0443,train,bnp_020476_0,bnp_020476,antonym,no_context,easy,1,yes,no
train_0444,train,bnp_002347_1,bnp_002347,history,has_context,easy,0,no,yes
train_0445,train,bnp_024659_1,bnp_024659,history,has_context,hard,0,yes,no
train_0446,train,bnp_018003_1,bnp_018003,history,has_context,easy,0,no,yes
train_0447,train,bnp_029537_1,bnp_029537,literature,no_context,hard,0,yes,no
train_0448,train,bnp_012259_1,bnp_012259,history,has_context,easy,0,yes,no
train_0449,train,bnp_022684_1,bnp_022684,idiom_meaning,no_context,easy,0,yes,no
train_0450,train,bnp_015078_1,bnp_015078,reading_comprehension,has_context,hard,0,no,yes
train_0451,train,bnp_015524_0,bnp_015524,history,has_context,easy,1,yes,no
train_0452,train,bnp_000470_0,bnp_000470,literature,no_context,easy,1,yes,no
train_0453,train,bnp_005898_0,bnp_005898,grammar,has_context,hard,1,yes,no
train_0454,train,bnp_013061_0,bnp_013061,mathematics,no_context,easy,1,yes,no
train_0455,train,bnp_017489_1,bnp_017489,grammar,no_context,hard,0,yes,no
train_0456,train,bnp_016899_0,bnp_016899,history,has_context,easy,1,yes,no
train_0457,train,bnp_024848_0,bnp_024848,reading_comprehension,has_context,easy,1,yes,no
train_0458,train,bnp_003543_1,bnp_003543,mathematics,no_context,easy,0,no,yes
train_0459,train,bnp_002051_1,bnp_002051,reading_comprehension,has_context,easy,0,yes,no
train_0460,train,bnp_003360_0,bnp_003360,grammar,no_context,easy,1,yes,no
train_0461,train,bnp_003493_1,bnp_003493,grammar,no_context,hard,0,yes,no
train_0462,train,bnp_000208_1,bnp_000208,synonym,no_context,easy,0,yes,no
train_0463,train,bnp_009587_0,bnp_009587,reading_comprehension,has_context,easy,1,yes,no
train_0464,train,bnp_030103_1,bnp_030103,reading_comprehension,has_context,easy,0,no,yes
train_0465,train,bnp_024677_1,bnp_024677,antonym,no_context,easy,0,yes,no
train_0466,train,bnp_029792_0,bnp_029792,idiom_meaning,no_context,easy,1,yes,no
train_0467,train,bnp_026815_0,bnp_026815,history,has_context,easy,1,yes,no
train_0468,train,bnp_009775_0,bnp_009775,history,has_context,easy,1,yes,no
train_0469,train,bnp_025711_0,bnp_025711,idiom_meaning,no_context,easy,1,no,yes
train_0470,train,bnp_021236_0,bnp_021236,grammar,has_context,hard,1,yes,no
train_0471,train,bnp_022516_0,bnp_022516,reading_comprehension,has_context,easy,1,yes,no
train_0472,train,bnp_011784_1,bnp_011784,grammar,no_context,hard,0,no,yes
train_0473,train,bnp_020277_0,bnp_020277,history,has_context,easy,1,yes,no
train_0474,train,bnp_002254_0,bnp_002254,history,has_context,hard,1,yes,no
train_0475,train,bnp_017332_0,bnp_017332,mathematics,no_context,easy,1,yes,no
train_0476,train,bnp_017578_1,bnp_017578,literature,no_context,easy,0,yes,no
train_0477,train,bnp_020504_1,bnp_020504,reading_comprehension,has_context,easy,0,no,yes
train_0478,train,bnp_017948_0,bnp_017948,reading_comprehension,has_context,easy,1,yes,no
train_0479,train,bnp_031537_0,bnp_031537,science,no_context,easy,1,yes,no
train_0480,train,bnp_030972_0,bnp_030972,reading_comprehension,has_context,easy,1,yes,no
train_0481,train,bnp_019376_1,bnp_019376,history,has_context,easy,0,yes,no
train_0482,train,bnp_017294_1,bnp_017294,reading_comprehension,has_context,easy,0,yes,no
train_0483,train,bnp_004672_0,bnp_004672,history,has_context,easy,1,yes,no
train_0484,train,bnp_015707_0,bnp_015707,bcs,no_context,easy,1,yes,no
train_0485,train,bnp_017919_1,bnp_017919,history,has_context,hard,0,yes,no
train_0486,train,bnp_007725_1,bnp_007725,history,has_context,hard,0,yes,no
train_0487,train,bnp_012528_0,bnp_012528,grammar,has_context,hard,1,yes,no
train_0488,train,bnp_010026_1,bnp_010026,history,has_context,easy,0,yes,no
train_0489,train,bnp_006235_1,bnp_006235,reading_comprehension,has_context,hard,0,yes,no
train_0490,train,bnp_031864_0,bnp_031864,literature,no_context,hard,1,yes,no
train_0491,train,bnp_000717_1,bnp_000717,vocabulary,no_context,easy,0,yes,no
train_0492,train,bnp_006404_1,bnp_006404,history,has_context,easy,0,yes,no
train_0493,train,bnp_010172_0,bnp_010172,history,has_context,easy,1,yes,no
train_0494,train,bnp_018570_1,bnp_018570,idiom_meaning,no_context,easy,0,yes,no
train_0495,train,bnp_016477_0,bnp_016477,synonym,no_context,easy,1,yes,no
train_0496,train,bnp_004032_1,bnp_004032,reading_comprehension,has_context,easy,0,yes,no
train_0497,train,bnp_025212_0,bnp_025212,mathematics,no_context,hard,1,yes,no
train_0498,train,bnp_010986_1,bnp_010986,history,has_context,easy,0,yes,no
train_0499,train,bnp_031303_1,bnp_031303,reading_comprehension,has_context,easy,0,yes,no
train_0500,train,bnp_008664_0,bnp_008664,reading_comprehension,has_context,easy,1,yes,no
train_0501,train,bnp_017094_1,bnp_017094,others,has_context,easy,0,yes,no
train_0502,train,bnp_013184_1,bnp_013184,reading_comprehension,has_context,easy,0,yes,no
train_0503,train,bnp_025732_1,bnp_025732,idiom_meaning,no_context,easy,0,yes,no
train_0504,train,bnp_028540_0,bnp_028540,history,has_context,hard,1,yes,no
train_0505,train,bnp_001108_0,bnp_001108,history,has_context,easy,1,yes,no
train_0506,train,bnp_024682_1,bnp_024682,grammar,has_context,hard,0,yes,no
train_0507,train,bnp_031066_0,bnp_031066,bcs,no_context,easy,1,yes,no
train_0508,train,bnp_012085_0,bnp_012085,bcs,no_context,easy,1,yes,no
train_0509,train,bnp_025407_1,bnp_025407,history,has_context,hard,0,yes,no
train_0510,train,bnp_009344_1,bnp_009344,synonym,no_context,easy,0,yes,no
train_0511,train,bnp_002373_1,bnp_002373,reading_comprehension,has_context,easy,0,yes,no
train_0512,train,bnp_003304_0,bnp_003304,grammar,no_context,hard,1,yes,no
train_0513,train,bnp_008610_0,bnp_008610,others,has_context,hard,1,no,yes
train_0514,train,bnp_022186_1,bnp_022186,history,has_context,easy,0,yes,no
train_0515,train,bnp_028631_0,bnp_028631,grammar,no_context,hard,1,yes,no
train_0516,train,bnp_007582_1,bnp_007582,mathematics,no_context,easy,0,yes,no
train_0517,train,bnp_005539_0,bnp_005539,idiom_meaning,no_context,easy,1,yes,no
train_0518,train,bnp_018694_0,bnp_018694,reading_comprehension,has_context,easy,1,yes,no
train_0519,train,bnp_030037_1,bnp_030037,antonym,no_context,easy,0,yes,no
train_0520,train,bnp_009983_0,bnp_009983,law,has_context,easy,1,yes,no
train_0521,train,bnp_010995_0,bnp_010995,history,has_context,hard,1,yes,no
train_0522,train,bnp_010560_1,bnp_010560,law,has_context,hard,0,no,yes
train_0523,train,bnp_029781_0,bnp_029781,history,has_context,hard,1,yes,no
train_0524,train,bnp_028655_0,bnp_028655,history,has_context,hard,1,yes,no
train_0525,train,bnp_025141_0,bnp_025141,idiom_meaning,no_context,easy,1,yes,no
train_0526,train,bnp_022888_1,bnp_022888,history,has_context,hard,0,yes,no
train_0527,train,bnp_007148_0,bnp_007148,mathematics,no_context,hard,1,yes,no
train_0528,train,bnp_008361_0,bnp_008361,science,no_context,easy,1,yes,no
train_0529,train,bnp_023982_1,bnp_023982,law,has_context,easy,0,yes,no
train_0530,train,bnp_015956_1,bnp_015956,mathematics,no_context,easy,0,yes,no
train_0531,train,bnp_002817_0,bnp_002817,history,has_context,easy,1,yes,no
train_0532,train,bnp_017083_0,bnp_017083,history,has_context,easy,1,yes,no
train_0533,train,bnp_006861_1,bnp_006861,law,has_context,easy,0,yes,no
train_0534,train,bnp_005298_1,bnp_005298,history,has_context,easy,0,no,yes
train_0535,train,bnp_020407_1,bnp_020407,literature,no_context,easy,0,yes,no
train_0536,train,bnp_009950_0,bnp_009950,reading_comprehension,has_context,easy,1,yes,no
train_0537,train,bnp_027301_1,bnp_027301,idiom_meaning,no_context,easy,0,yes,no
train_0538,train,bnp_014918_1,bnp_014918,grammar,has_context,hard,0,yes,no
train_0539,train,bnp_003893_0,bnp_003893,mathematics,no_context,easy,1,no,yes
train_0540,train,bnp_027460_0,bnp_027460,mathematics,no_context,easy,1,yes,no
train_0541,train,bnp_020320_1,bnp_020320,literature,no_context,easy,0,yes,no
train_0542,train,bnp_018011_0,bnp_018011,science,no_context,easy,1,yes,no
train_0543,train,bnp_024775_0,bnp_024775,reading_comprehension,has_context,easy,1,yes,no
train_0544,train,bnp_022007_0,bnp_022007,history,has_context,easy,1,yes,no
train_0545,train,bnp_017598_0,bnp_017598,antonym,no_context,easy,1,yes,no
train_0546,train,bnp_027880_1,bnp_027880,law,has_context,easy,0,yes,no
train_0547,train,bnp_000914_0,bnp_000914,law,has_context,easy,1,yes,no
train_0548,train,bnp_008287_0,bnp_008287,history,has_context,hard,1,yes,no
train_0549,train,bnp_015733_1,bnp_015733,history,has_context,easy,0,yes,no
train_0550,train,bnp_020328_0,bnp_020328,mathematics,no_context,easy,1,yes,no
train_0551,train,bnp_025601_1,bnp_025601,reading_comprehension,has_context,easy,0,yes,no
train_0552,train,bnp_009394_0,bnp_009394,reading_comprehension,has_context,easy,1,yes,no
train_0553,train,bnp_002724_1,bnp_002724,reading_comprehension,has_context,easy,0,yes,no
train_0554,train,bnp_011446_1,bnp_011446,reading_comprehension,has_context,easy,0,yes,no
train_0555,train,bnp_010583_0,bnp_010583,history,has_context,easy,1,yes,no
train_0556,train,bnp_007934_0,bnp_007934,grammar,has_context,hard,1,yes,no
train_0557,train,bnp_017481_1,bnp_017481,bcs,no_context,easy,0,yes,no
train_0558,train,bnp_003447_0,bnp_003447,science,no_context,easy,1,yes,no
train_0559,train,bnp_019594_1,bnp_019594,reading_comprehension,has_context,easy,0,no,yes
train_0560,train,bnp_015236_1,bnp_015236,bcs,no_context,easy,0,no,yes
train_0561,train,bnp_025913_0,bnp_025913,history,has_context,easy,1,yes,no
train_0562,train,bnp_010900_0,bnp_010900,grammar,no_context,hard,1,yes,no
train_0563,train,bnp_024881_0,bnp_024881,reading_comprehension,has_context,easy,1,yes,no
train_0564,train,bnp_014307_1,bnp_014307,history,has_context,easy,0,yes,no
train_0565,train,bnp_006435_1,bnp_006435,idiom_meaning,no_context,easy,0,yes,no
train_0566,train,bnp_026418_0,bnp_026418,reading_comprehension,has_context,easy,1,yes,no
train_0567,train,bnp_016166_1,bnp_016166,reading_comprehension,has_context,hard,0,yes,no
train_0568,train,bnp_030224_0,bnp_030224,reading_comprehension,has_context,easy,1,no,yes
train_0569,train,bnp_001511_0,bnp_001511,history,has_context,hard,1,yes,no
train_0570,train,bnp_007437_0,bnp_007437,reading_comprehension,has_context,easy,1,yes,no
train_0571,train,bnp_014957_0,bnp_014957,history,has_context,easy,1,yes,no
train_0572,train,bnp_007532_0,bnp_007532,grammar,no_context,hard,1,yes,no
train_0573,train,bnp_023794_0,bnp_023794,reading_comprehension,has_context,easy,1,yes,no
train_0574,train,bnp_026321_1,bnp_026321,idiom_meaning,no_context,easy,0,yes,no
train_0575,train,bnp_011130_1,bnp_011130,science,no_context,easy,0,yes,no
train_0576,train,bnp_015596_0,bnp_015596,grammar,has_context,hard,1,yes,no
train_0577,train,bnp_007342_1,bnp_007342,history,no_context,hard,0,yes,no
train_0578,train,bnp_016534_0,bnp_016534,history,has_context,easy,1,yes,no
train_0579,train,bnp_024366_1,bnp_024366,bcs,no_context,easy,0,yes,no
train_0580,train,bnp_027995_0,bnp_027995,reading_comprehension,has_context,hard,1,yes,no
train_0581,train,bnp_000392_0,bnp_000392,history,has_context,hard,1,yes,no
train_0582,train,bnp_020421_0,bnp_020421,reading_comprehension,has_context,easy,1,yes,no
train_0583,train,bnp_005752_0,bnp_005752,law,has_context,easy,1,yes,no
train_0584,train,bnp_011252_0,bnp_011252,reading_comprehension,has_context,easy,1,yes,no
train_0585,train,bnp_026961_0,bnp_026961,mathematics,no_context,easy,1,no,yes
train_0586,train,bnp_006651_1,bnp_006651,law,has_context,hard,0,yes,no
train_0587,train,bnp_018989_0,bnp_018989,science,no_context,easy,1,yes,no
train_0588,train,bnp_016760_1,bnp_016760,bcs,no_context,easy,0,yes,no
train_0589,train,bnp_022074_1,bnp_022074,reading_comprehension,has_context,easy,0,yes,no
train_0590,train,bnp_020248_0,bnp_020248,law,has_context,easy,1,yes,no
train_0591,train,bnp_009767_1,bnp_009767,others,has_context,hard,0,yes,no
train_0592,train,bnp_027836_1,bnp_027836,vocabulary,no_context,easy,0,yes,no
train_0593,train,bnp_003574_0,bnp_003574,antonym,no_context,easy,1,yes,no
train_0594,train,bnp_016316_0,bnp_016316,history,has_context,easy,1,yes,no
train_0595,train,bnp_000078_0,bnp_000078,idiom_meaning,no_context,easy,1,yes,no
train_0596,train,bnp_030307_0,bnp_030307,reading_comprehension,has_context,easy,1,yes,no
train_0597,train,bnp_019742_0,bnp_019742,reading_comprehension,has_context,hard,1,yes,no
train_0598,train,bnp_016372_0,bnp_016372,idiom_meaning,no_context,easy,1,yes,no
train_0599,train,bnp_006707_1,bnp_006707,science,no_context,easy,0,yes,no
train_0600,train,bnp_019142_0,bnp_019142,literature,no_context,easy,1,no,yes
train_0601,train,bnp_030184_0,bnp_030184,law,no_context,easy,1,yes,no
train_0602,train,bnp_031175_1,bnp_031175,history,has_context,easy,0,yes,no
train_0603,train,bnp_009733_1,bnp_009733,reading_comprehension,has_context,easy,0,yes,no
train_0604,train,bnp_017695_1,bnp_017695,grammar,has_context,hard,0,yes,no
train_0605,train,bnp_004750_0,bnp_004750,law,has_context,hard,1,yes,no
train_0606,train,bnp_005866_1,bnp_005866,reading_comprehension,has_context,hard,0,yes,no
train_0607,train,bnp_004675_0,bnp_004675,literature,no_context,easy,1,no,yes
train_0608,train,bnp_015197_0,bnp_015197,grammar,has_context,hard,1,yes,no
train_0609,train,bnp_006133_1,bnp_006133,history,has_context,easy,0,yes,no
train_0610,train,bnp_013321_0,bnp_013321,bcs,no_context,hard,1,yes,no
train_0611,train,bnp_011300_0,bnp_011300,history,has_context,easy,1,yes,no
train_0612,train,bnp_011869_1,bnp_011869,reading_comprehension,has_context,easy,0,yes,no
train_0613,train,bnp_022621_1,bnp_022621,reading_comprehension,has_context,easy,0,no,yes
train_0614,train,bnp_029622_1,bnp_029622,history,has_context,easy,0,yes,no
train_0615,train,bnp_019785_0,bnp_019785,history,has_context,hard,1,yes,no
train_0616,train,bnp_019619_1,bnp_019619,law,has_context,easy,0,yes,no
train_0617,train,bnp_017824_1,bnp_017824,bcs,no_context,easy,0,yes,no
train_0618,train,bnp_003704_0,bnp_003704,antonym,no_context,easy,1,yes,no
train_0619,train,bnp_031356_1,bnp_031356,history,has_context,easy,0,yes,no
train_0620,train,bnp_030261_0,bnp_030261,reading_comprehension,has_context,hard,1,yes,no
train_0621,train,bnp_011314_0,bnp_011314,science,no_context,easy,1,yes,no
train_0622,train,bnp_017480_1,bnp_017480,reading_comprehension,has_context,easy,0,yes,no
train_0623,train,bnp_004823_1,bnp_004823,grammar,no_context,hard,0,yes,no
train_0624,train,bnp_025766_1,bnp_025766,reading_comprehension,has_context,easy,0,yes,no
train_0625,train,bnp_027705_1,bnp_027705,reading_comprehension,has_context,easy,0,yes,no
train_0626,train,bnp_007146_1,bnp_007146,reading_comprehension,has_context,easy,0,yes,no
train_0627,train,bnp_021334_0,bnp_021334,grammar,has_context,hard,1,yes,no
train_0628,train,bnp_023656_1,bnp_023656,history,has_context,hard,0,yes,no
train_0629,train,bnp_028344_1,bnp_028344,bcs,no_context,hard,0,yes,no
train_0630,train,bnp_004535_1,bnp_004535,grammar,has_context,hard,0,yes,no
train_0631,train,bnp_013061_1,bnp_013061,mathematics,no_context,easy,0,yes,no
train_0632,train,bnp_017480_0,bnp_017480,reading_comprehension,has_context,easy,1,yes,no
train_0633,train,bnp_016316_1,bnp_016316,history,has_context,easy,0,yes,no
train_0634,train,bnp_015653_0,bnp_015653,antonym,no_context,easy,1,yes,no
train_0635,train,bnp_015536_1,bnp_015536,mathematics,no_context,easy,0,yes,no
train_0636,train,bnp_004516_0,bnp_004516,bcs,no_context,easy,1,yes,no
train_0637,train,bnp_017754_0,bnp_017754,others,has_context,hard,1,yes,no
train_0638,train,bnp_017578_0,bnp_017578,literature,no_context,easy,1,yes,no
train_0639,train,bnp_018321_0,bnp_018321,literature,no_context,easy,1,yes,no
train_0640,train,bnp_002817_1,bnp_002817,history,has_context,easy,0,yes,no
