item_id,split,condition,subject,corpus_label,votes,all_humans_disagree_with_corpus,context,question,answer
test_1213,test,has_context,reading_comprehension,correct,tawhid=wrong/entity; shejan=wrong/entity,yes,খাসকামরা' শব্দটিতে 'খাস' উপসর্গ ব্যবহৃত হয়েছে।,খাসকামরা' শব্দে ব্যবহৃত 'খাস' উপসর্গটি কোন শ্রেণির?,বিদেশি (আরবি)।
test_1218,test,has_context,history,correct,tawhid=wrong/entity; shejan=correct/none,no,"রংমহলের ৩১টি কক্ষের ২৩টিতে প্রদর্শনী উপস্থাপন করা হয়েছে। গ্যালারী ৬: আহসানুল্লাহ মেমোরিয়াল হাসপাতাল, গ্যালারী ৭: মুসলিম লীগ কক্ষ, গ্যালারী ৮: বিলিয়ার্ড কক্ষ, গ্যালারী ৯: সিন্দুক কক্ষ, গ্যালারী ২৩: বলরুম (নাচঘর)।",নিচের কোনটি আহসান মঞ্জিল জাদুঘরের প্রকৃত গ্যালারির নাম নয়? ক) মুসলিম লীগ কক্ষ খ) বিলিয়ার্ড কক্ষ গ) সিন্দুক কক্ষ ঘ) দরবার সংগ্রহশালা,ঘ) দরবার সংগ্রহশালা
test_1231,test,has_context,reading_comprehension,wrong,tawhid=correct/none; shejan=correct/none,yes,"করিনা বাথ (জন্ম ১৯৬৩) একজন জার্মান কম্পিউটার বিজ্ঞানী এবং বিশ্ববিদ্যালয়ের প্রভাষক। ২০১২ থেকে ২০২২ সাল পর্যন্ত লিঙ্গ, প্রযুক্তি এবং গতিশীলতা বিষয়ে মারিয়া গোয়েপার্ট-মেয়ার প্রফেসশিপ পদে থাকার পর, তিনি বর্তমানে ডুইসবার্গ-এসেন বিশ্ববিদ্যালয়ের উইমেন'স স্টাডিজ অ্যান্ড জেন্ডার স্টাডিজ নেটওয়ার্কের সমন্বয় ও গবেষণা কেন্দ্রের প্রধান হিসেবে কর্মরত আছেন।",করিনা বাথ কবে জন্মগ্রহণ করেন?,১৯৬৩
test_1239,test,has_context,reading_comprehension,wrong,tawhid=correct/none; shejan=wrong/contradiction,no,"গর্ভধারণের সময় ছাড়া মানুষের জরায়ু আকারে মাত্র কয়েক সেন্টিমিটার ব্যাস বিশিস্ট। জরায়ু একটি পেশিবহুল অঙ্গ। এর আকৃতি অনেকটা নাশপাতির মতো। জরায়ুকে চারটি পর্বে ভাগ করা যায়। যথা: ফান্ডাস (জরায়ু), কর্পাস, সারভিক্স, এবং অন্তঃস্থ অরফিস।",প্রদত্ত অনুচ্ছেদে “যথা ফান্ডাস জরায়ু কর্পাস সারভিক্স” সম্পর্কে মূল বক্তব্যটি কী?,"যথা: ফান্ডাস (জরায়ু), কর্পাস, সারভিক্স, এবং অন্তঃস্থ অরফিস নয়।"
test_1254,test,has_context,others,wrong,tawhid=correct/none; shejan=wrong/entity,no,কোরআনের প্রথম দিকের অনুবাদ ফারসি ভাষায় হয় বলে সাধারণ জ্ঞানসূত্রে উল্লেখ করা হয়। বাংলা ভাষায় পূর্ণাঙ্গ কোরআন অনুবাদের কৃতিত্ব গিরিশচন্দ্র সেনের।,প্রথম কোন ভাষায় কুরআনের অনুবাদ হয় ?,বাংলা ভাষায়।
test_1263,test,has_context,law,correct,tawhid=wrong/numeric; shejan=unsure/none,no,"ব্রাহ্ম সভা হিন্দুধর্ম সংস্কারক রাজা রামমোহন রায় (১৭৭২-১৮৩৩) কর্তৃক ১৮২৮ সালের আগস্ট মাসে প্রতিষ্ঠিত হয়, যা পরবর্তীতে ব্রাহ্ম সমাজ নামে পরিচিত হয়।",কেশবচন্দ্র সেন 'নববিধান' ঘোষণা করেন কবে?,১৮৮০ সালের জানুয়ারিতে
test_1271,test,no_context,science,correct,tawhid=wrong/fabricated; shejan=wrong/fabricated,yes,,বাইনারি লজিকের ধারণা কোন সালে তৈরি হয়েছিল?,১৭০২ সালে
test_1272,test,has_context,others,wrong,tawhid=correct/none; shejan=wrong/contradiction,no,"ভালো-মন্দ, ন্যায়-অন্যায় ও উচিত-অনুচিতের বিচার নৈতিক মূল্যবোধের অন্তর্ভুক্ত। অর্থনৈতিক মূল্যবোধ লাভ-ক্ষতি বা সম্পদ ব্যবহারের সঙ্গে সম্পর্কিত।",ভালো-মন্দ কোন ধরনের মূল্যবোধ?,অর্থনৈতিক মূল্যবোধ।
test_1274,test,has_context,law,correct,tawhid=wrong/entity; shejan=unsure/none,no,ভারতীয় উপমহাদেশে সাংবিধানিক ধারার বিকাশ ঘটে ১৭৭৩ সালের রেগুলেটিং অ্যাক্ট পাসের মধ্য দিয়ে এবং ক্রমান্বয়ে তা পরিবর্তিত হতে থাকে ১৯৩৫ সালের ভারত শাসন আইন পর্যন্ত।,১৮৮৫ সালে ভারতীয় জাতীয় কংগ্রেস প্রতিষ্ঠিত হয় কোন লক্ষ্যে?,স্বায়ত্তশাসনের প্রতিবাদ ও দাবি জানানোর লক্ষ্যে
test_1281,test,no_context,mathematics,correct,tawhid=wrong/fabricated; shejan=wrong/fabricated,yes,,"$\triangle ABC-\backsim AB=13, AC=14, BC=15, I$ অন্তকেন্দ্র $I, BI=\sqrt{a} , a=$ ?",146
test_1295,test,has_context,grammar,correct,tawhid=wrong/relational; shejan=correct/none,no,'নর' ও 'ইন্দ্র' শব্দ দুটির সন্ধিতে নতুন শব্দ গঠিত হয় (স্বরসন্ধি)।,'নর' ও 'ইন্দ্র' শব্দ দুটির সন্ধিতে কোন শব্দ গঠিত হয়?,নরেন্দ্র
test_1304,test,has_context,reading_comprehension,correct,tawhid=wrong/entity; shejan=correct/none,no,"মন্দোদরী ছিলেন অসুররাজ ময়াসুর ও অপ্সরা হেমার কন্যা। মন্দোদরীর তিন পুত্র ছিল: মেঘনাদ (ইন্দ্রজিৎ), অতিকায় ও অক্ষয়কুমার। রামায়ণের কোনো কোনো সংস্করণ অনুযায়ী, মন্দোদরী রামের পত্নী সীতারও গর্ভধারিণী মা। উল্লেখ্য, সীতাকেই তাঁর স্বামী রাবণ অন্যায়ভাবে চুরি করে এনেছিলেন। স্বামীর দোষ সত্ত্বেও মন্দোদরী তাঁকে ভালবাসতেন এবং তাঁকে সত্যপথে চলার উপদেশ দিতেন। মন্দোদরী বারবার সীতাকে রামের কাছে ফিরিয়ে দেওয়ার জন্য রাবণকে পরামর্শ দিয়েছিলেন। কিন্তু রাবণ তাঁর কথায় কর্ণপাত করেননি। রামায়ণে রাবণের প্রতি মন্দোদরীর ভালবাসা ও আনুগত্যের প্রশংসা করা হয়েছে।",রামায়ণ অনুসারে মন্দোদরীর মায়ের নাম কী ?,অপ্সরা হেমা।
test_1307,test,has_context,reading_comprehension,wrong,tawhid=correct/none; shejan=wrong/contradiction,no,হরপ্রসাদ শাস্ত্রী ব্রিটিশ বাংলা প্রদেশের খুলনা জেলার কুমিরা গ্রামে জন্মগ্রহণ করেন। তবে তাঁদের আদি নিবাস ছিল উত্তর চব্বিশ পরগনা জেলার নৈহাটিতে। তাঁর পারিবারিক পদবী ছিল ভট্টাচার্য। গ্রামের স্কুলে প্রাথমিক শিক্ষা অর্জনের পর হরপ্রসাদ কলকাতার সংস্কৃত কলেজিয়েট স্কুল ও প্রেসিডেন্সি কলেজে পড়াশোনা করেন। কলকাতায় তিনি তাঁর বড়দা নন্দকুমার ন্যায়চঞ্চুর বন্ধু তথা বিশিষ্ট সমাজ সংস্কারক ও পণ্ডিত ঈশ্বরচন্দ্র বিদ্যাসাগরের সঙ্গে থাকতেন।[1][2] ১৮৭১ সালে হরপ্রসাদ প্রবেশিকা পরীক্ষায় উত্তীর্ণ হন। ১৮৭৩ সালে পাস করেন ফার্স্ট আর্টস পরীক্ষা। ১৮৭৬ সালে বি.এ. ডিগ্রি অর্জন করেন। ১৮৭৭ সালে সংস্কৃতে সাম্মানিক হন। পরে এম.এ. পরীক্ষায় পাস করে তিনি 'শাস্ত্রী' উপাধি লাভ করেন। উক্ত পরীক্ষায় হরপ্রসাদই ছিলেন প্রথম শ্রেণীতে উত্তীর্ণ একমাত্র ছাত্র।,অনুচ্ছেদে “হরপ্রসাদ শাস্ত্রী ব্রিটিশ বাংলা প্রদেশের” প্রসঙ্গে কোন তথ্য উল্লেখ আছে?,হরপ্রসাদ শাস্ত্রী ব্রিটিশ বাংলা প্রদেশের খুলনা জেলার কুমিরা গ্রামে জন্মগ্রহণ করেননি।
test_1311,test,has_context,history,correct,tawhid=wrong/entity; shejan=wrong/entity,yes,প্রথম গ্যালারিতে প্রাগৈতিহাসিক কাল থেকে ১৯৭০ সাল পর্যন্ত কালপর্বে এই জনপদের প্রতিনিধিত্বমূলক প্রত্ননিদর্শন রয়েছে। দ্বিতীয় গ্যালারিতে ১৯৭১ সালে বঙ্গবন্ধুর ঐতিহাসিক ৭ মার্চের ভাষণের ঘটনা থেকে ১৭ এপ্রিল মেহেরপুরের বৈদ্যনাথতলায় প্রবাসী সরকার গঠন পর্ব পর্যন্ত রয়েছে।,মুক্তিযুদ্ধ জাদুঘরের দ্বিতীয় গ্যালারিতে কোন বিশেষ প্রদর্শনী আছে?,শব্দ ও আলোর প্রক্ষেপণের বিশেষ প্রদর্শনী
test_1334,test,has_context,reading_comprehension,wrong,tawhid=correct/none; shejan=correct/none,yes,ভীষ্মদেব চক্রবর্তী (জন্ম: ২ জুন ১৯৬৭) হাইকোর্ট বিভাগের একজন বাংলাদেশী বিচারক। ২০১৫ সালে তাকে নিয়োগ দেওয়া হয়েছিল।,ভীষ্মদেব চক্রবর্তী কবে জন্মগ্রহণ করেন?,২ জুন ১৯৬৭
test_1347,test,no_context,mathematics,correct,tawhid=wrong/fabricated; shejan=wrong/fabricated,yes,,জোশের ১৫০ টি পেন্সিল ছিল। তিনি ডোনাকে ৩০ টি পেন্সিল দিয়েছিলেন। জোশের এখন কয়টি পেন্সিল রয়ে গেছে?,180
test_1350,test,has_context,reading_comprehension,wrong,tawhid=correct/none; shejan=correct/none,yes,"নিকোলাস আন্দ্রেস বুরদিসো (জন্ম ১২ এপ্রিল ১৯৮১) হলেন একজন আর্জেন্টিনীয় ফুটবল ম্যানেজার এবং প্রাক্তন পেশাদার খেলোয়াড় যিনি সেন্টার ব্যাক হিসেবে খেলতেন। বুরদিসো বোকা জুনিয়র্সের সাথে তার কর্মজীবন শুরু করেন। এখানে তিনি আর্জেন্টিনীয় চ্যাম্পিয়নশিপ, তিনটি কোপা লিবার্তাদোরেস এবং দুটি আন্তঃমহাদেশীয় কাপ জিতেছেন। ২০০৪ সালে ইতালীয় ক্লাব ইন্টার মিলানের সাথে চারটি সেরিয়ে আ শিরোপা জিতেছিলেন, একটি কোপা ইতালিয়া এবং সুপারকোপা ইতালিয়ানা জিতেছিলেন। ২০০৯ সালে তিনি রোমা এবং পরে জেনোয়া এবং তোরিনোতে চলে যান। একজন প্রাক্তন আর্জেন্টিনা আন্তর্জাতিক খেলোয়াড় হিসেবে ২০০৩ সালে অভিষেকের পর থেকে তিনি ৪৯টি ম্যাচ খে",নিকোলাস বুরদিসো কবে জন্মগ্রহণ করেন?,১২ এপ্রিল ১৯৮১
test_1355,test,has_context,reading_comprehension,wrong,tawhid=correct/none; shejan=wrong/contradiction,no,"পিটক শব্দটি পালি এর অর্থ - ঝুড়ি, পাত্র, বাক্স ইত্যাদি, অর্থ যেখানে কোনো কিছু সংরক্ষন করা হয়।[1] এটি থেরবাদী বৌদ্ধদের মূল ধর্মীয় গ্রন্থ। খ্রীষ্ট পূর্ব ৩য় শতকে সম্রাট অশোকের রাজত্বকালে ত্রিপিটক পূর্ণাঙ্গ গ্রন্থ হিসাবে স্বিকৃত হয়। এই গ্রন্থের গ্রন্থনের কাজ শুরু হয়েছিল গৌতম বুদ্ধ এর পরিনির্বানের তিন মাস পর অর্থাৎ খ্রিষ্ট পূর্ব ৫৪৩ অব্ধে এবং সমাপ্তি ঘটে খ্রিষ্ট পূর্ব প্রায় ২৩৬ অব্ধে। প্রায় তিনশ বছরে তিনটি সঙ্ঘায়নের মধ্যে এর গ্রন্থায়নের কাজ শেষ হয়।[2]",পাঠ্যাংশ থেকে “পিটক শব্দটি পালি অর্থ ঝুড়ি” সম্পর্কিত সঠিক তথ্যটি লিখুন।,"পিটক শব্দটি পালি এর অর্থ - ঝুড়ি, পাত্র, বাক্স ইত্যাদি, অর্থ যেখানে কোনো কিছু সংরক্ষন করা হয় না।"
train_0004,train,has_context,history,correct,annotator=wrong/numeric,yes,"ওডিআইতে সাকিব ৬,০০০-এর বেশি রান এবং ২৭০-এর বেশি উইকেট নিয়েছেন। ২০১২ এশিয়া কাপে সাকিব ২৩৭ রান এবং ছয় উইকেট নিয়ে টুর্নামেন্টের সেরা খেলোয়াড় নির্বাচিত হন। ২০১৯ আইসিসি ক্রিকেট বিশ্বকাপে তিনি ৬০৬ রান করে টুর্নামেন্টের গ্রুপ পর্বে সর্বোচ্চ রানের রেকর্ড গড়েন, যা পূর্বে শচীন তেন্ডুলকরের দখলে ছিল।",সাকিব ইতিহাসে দ্রুততম খেলোয়াড় হিসেবে ওডিআইতে কোন যুগল রেকর্ড অর্জন করেন?,"৫,০০০ রান ও ২৫০ উইকেটের ডাবল"
train_0047,train,no_context,law,wrong,annotator=correct/none,yes,,স্বাধীনতার পর বাংলাদেশের প্রথম প্রধানমন্ত্রী কে ছিলেন?,তাজউদ্দিন আহমদ
train_0094,train,no_context,science,correct,annotator=wrong/overclaim,yes,,ল্যাপটপ সিপিইউ সাধারণত কত ওয়াট শক্তি খরচ করে?,৫৬ ওয়াট
train_0119,train,has_context,reading_comprehension,wrong,annotator=correct/none,yes,"মিরিয়াম জেন অ্যালিস ডেভিস (জন্ম ২ জুন ১৯৭৫), মিমস ডেভিস নামে পরিচিত, একজন ব্রিটিশ কনজারভেটিভ পার্টির রাজনীতিবিদ যিনি ২০১৯ সাল থেকে মিড সাসেক্সের সংসদ সদস্য (এমপি) হিসাবে দায়িত্ব পালন করছেন। তিনি ডিসেম্বর ২০২৩ সাল থেকে প্রতিবন্ধী ব্যক্তি, স্বাস্থ্য ও কর্ম প্রতিমন্ত্রী হিসাবে দায়িত্ব পালন করেছেন। তিনি এর আগে অক্টোবর ২০২২ থেকে ডিসেম্বর ২০২৩ পর্যন্ত সামাজিক গতিশীলতা, যুব ও অগ্রগতির জন্য সংসদীয় আন্ডার সেক্রেটারি এবং সেপ্টেম্বর থেকে সেফগার্ডিং-এর জন্য সংসদীয় আন্ডার-সেক্রেটারি অফ স্টেট হিসেবে দায়িত্ব পালন করেন। অক্টোবর ২০২২। ডেভিস প্রথম মে ২০১৫ সালে ইস্টলেগের সংসদ সদস্য (এমপি) হিসাবে নির্বাচি",মিমস ডেভিস কবে জন্মগ্রহণ করেন?,২ জুন ১৯৭৫
train_0132,train,no_context,science,correct,annotator=wrong/fabricated,yes,,নেটবুকের প্রদর্শনী সাধারণত কত ইঞ্চির কম?,৯ ইঞ্চির কম
train_0192,train,has_context,reading_comprehension,wrong,annotator=correct/none,yes,আবু বকর ৫৭৩ সালের দিকে মক্কার কুরাইশ বংশের বনু তাইম গোত্রে জন্মগ্রহণ করেছেন।[6] তার বাবার নাম আবু কুহাফা ও মায়ের নাম সালমা বিনতে সাখার।,ইসলামের প্রথম খলিফা আবু বকর কবে জন্মগ্রহণ করেন ?,৫৭৩ সালে
train_0275,train,has_context,reading_comprehension,correct,annotator=wrong/numeric,yes,"ভাওয়াল এস্টেটের সর্বশেষ ক্ষমতাবান জমিদার ছিলেন রাজা রাজেন্দ্রনারায়ণ রায়চৌধুরী। কালীপ্রসন্ন ঘোষ ছিলেন তাঁর দীউয়ান। উল্লেখ্য যে, কালীপ্রসন্ন ঘোষ ঊনবিংশ শতাব্দীর একজন খ্যাতিমান লেখক ছিলেন। রাজেন্দ্রনারায়ণ রায়চৌধুরীর ছিল তিন পুত্রসন্তান। তাঁরা হলেন রণেন্দ্রনারায়ণ রায়চৌধুরী, রমেন্দ্রনারায়ণ রায়চৌধুরী এবং রবীন্দ্রনারায়ণ রায়চৌধুরী। ১৯০১ সালে রাজেন্দ্রনারায়ণের মৃত্যু হয়। এই সময় তাঁর তিনপুত্র সন্তানই ছিলেন নাবালক। সে কারণে জমিদারিটি একবার ১৯০১ সালে এবং আর একবার ১৯০৪ সালে কোর্ট অব ওয়ার্ডসের অধীনে চলে যায়। রাজেন্দ্রনারায়ণের তিন পুত্র সন্তানকেই একজন ইউরোপীয় গৃহ-শিক্ষক লেখাপড়া শেখাতেন। তাঁর বক্তব্য অনুযায়ী, তিন পুত্রই ছিলেন অজ্ঞ ও ইন্দ্রিয়পরায়ণ, লেখাপড়া ও নৈতিক শিক্ষার প্রতি অত্যন্ত অমনোযোগী। একবার দ্বিতীয় পুত্র রমেন্দ্রনারায়ণ চিকিৎসার জন্য দার্জিলিং গমন করেন। সেখানে তাঁকে মৃত বলে ঘোষণা করা হয় এবং যথারীতি দাহ করা হয় বলেও দাবী করা হয়। অপর দুই পুত্রও খুব অল্প সময়ের মধ্যেই মৃত্যুবরণ করেন এবং পরিবারটি পুত্র সন্তানবিহীন অবস্থায় নিঃশেষ হয়ে যাওয়ার উপক্রম হয়। কিন্তু প্রকৃতপক্ষে দ্বিতীয় পুত্র সন্তানটি নিখোঁজ হয়ে গিয়েছিলেন এবং তিনি বহুদিন যাবৎ সন্ন্যাসী হিসেবে জীবন যাপন করেন। পরিশেষে ১৯২০ সালের শেষের দিকে তিনি নাটকীয়ভাবে দারুণ সাড়া জাগিয়ে প্রায় ১২ বছর পর ঢাকায় এসে উপস্থিত হন এবং তার জমিদারি দাবি করেন। এভাবেই ১৯৩৫ সালে শুরু হয় বিখ্যাত ভাওয়াল সন্ন্যাসী মামলা, যা সমগ্র বাংলায়, এমনকি বাংলার বাইরেও প্রায় এক যুগ ধরে খবরের কাগজে সংবাদ এবং নানা ধরনের গল্প গুজবের প্রধান উপাদান হয়ে থাকে। এমনকি ঘটনাটি সারা ভারতবর্ষে বিভিন্ন ভাষায় সাহিত্য, নাটক এবং সিনেমারও বিষয়বস্তু হয়। ভাওয়াল সন্ন্যাসী মামলার পরে জমিদারির উত্তরাধিকারের বিষয়টি শেষ পর্যন্ত জটিল হয়ে পড়ে এবং ফলে এর ব্যবস্থাপনা ১৯৫১ সালে জমিদারি প্রথা বাতিল না হওয়া পর্যন্ত কোর্ট অব ওয়ার্ডসের অধীনেই থেকে যায়। যেহেতু উত্তরাধিকারী নিয়ে বহু জটিলতা ছিল এবং জমিদারি সংক্রান্ত বহু মামলাও অমীমাংসিত ছিল, সে কারণে জমিদারি প্রথা বিলুপ্ত ঘোষণার পরেও এর বিষয়-সম্পত্তি বা দায়-দায়িত্ব যথাযথভাবে বণ্টন করা সম্ভব হয় নি। ফলে পাকিস্তান আমলেও জমিদারিটি কোর্ট অব ওয়ার্ডসের অধীনেই থাকে। বর্তমানে ভাওয়াল এস্টেটের কর্মক",ভাওয়াল সন্ন্যাসী মামলা কবে শেষ হয় ?,১৯৫১ সালে
train_0277,train,has_context,law,correct,annotator=wrong/numeric,yes,ভারতীয় উপমহাদেশে সাংবিধানিক ধারার বিকাশ ঘটে ১৭৭৩ সালের রেগুলেটিং অ্যাক্ট পাসের মধ্য দিয়ে এবং ক্রমান্বয়ে তা পরিবর্তিত হতে থাকে ১৯৩৫ সালের ভারত শাসন আইন পর্যন্ত।,পাকিস্তানের ১৯৫৬ সালের সংবিধান কবে কার্যকর হয়?,১৯৫৬ সালের ২৩ মার্চ
train_0320,train,has_context,reading_comprehension,wrong,annotator=correct/none,yes,"একসময় ভারতে প্রচুর বিভিন্নরকম সাপের অর্চনার সমর্পণ বিদ্যমান ছিল। উত্তর ভারতে, সাপের এক নাগরাজ নামের এবং ""সাপদের রাজা"" নামে জ্ঞাত পুং রূপের উপাসনা হত। দক্ষিণ ভারতে ""সাপদের রাজার"" বদলে সত্যিকারের সাপের পূজা করা হত(, পৃ.১)। বাংলা, ভারতে মনসা- অর্চনা, অবশ্য, নরত্মারুপের সর্প দেবী, প্রতি উৎসর্গিত ছিল(, পৃ.১)।",ভারতের কোন জায়গায় সাপের উপাসনা করা হয় ?,দক্ষিণ ভারতে প্রধানত সাপের উপাসনা করা হয়।
train_0375,train,has_context,reading_comprehension,wrong,annotator=correct/none,yes,"সৈয়দ সাজিদ শাহ (জন্ম ১৯ অক্টোবর, ১৯৭৪) হচ্ছেন একজন পাকিস্তানি প্রথম-শ্রেণীর ক্রিকেটার। একজন ডানহাতি ফাস্ট-মিডিয়াম বোলার। ১৯৯৩/৯৪ সালে আত্মপ্রকাশ করেন এবং তারপর থেকে প্রথম-শ্রেণীর খেলায় ৫০০ টিরও বেশি উইকিকেট নিয়েছেন।২০০২ সালে একটি ঘরোয়া একদিনের ম্যাচে বল অবৈধ প্রভাব বিস্তার করা জন্য পিসিবি তাকে জরিমানা করে ছিল। তিনি পরে একজন অভিনেতা হয়ে ওঠেন এবং এখন হাইসাম হোসেনের ১৯৭১ ভিত্তিক নাটক জো বিছার গায়েতে কাজ করছেন।",সাজিদ শাহ কবে জন্মগ্রহণ করেন?,"১৯ অক্টোবর, ১৯৭৪"
train_0380,train,has_context,law,correct,annotator=wrong/contradiction,yes,ভারতীয় উপমহাদেশে সাংবিধানিক ধারার বিকাশ ঘটে ১৭৭৩ সালের রেগুলেটিং অ্যাক্ট পাসের মধ্য দিয়ে এবং ক্রমান্বয়ে তা পরিবর্তিত হতে থাকে ১৯৩৫ সালের ভারত শাসন আইন পর্যন্ত।,উনিশ শতকের সত্তর ও আশির দশকে ভারতীয়দের মধ্যে কী ধরনের চেতনার উন্মেষ ঘটে?,দ্রুত রাজনৈতিক সচেতনতা
train_0403,train,no_context,bcs,wrong,annotator=correct/none,yes,,'পরিবার থেকেই শিক্ষার শুরু'- এখানে 'থেকে' শব্দের সাথে যুক্ত 'ই'-এর ব্যাকরণিক পরিচয় কী?,বিভক্তি
train_0567,train,has_context,reading_comprehension,wrong,annotator=correct/none,yes,আরমান মিয়া (জন্ম: ১০ অক্টোবর ১৯৭৭) একজন অবসরপ্রাপ্ত বাংলাদেশী পেশাদার ফুটবলার যিনি আক্রমণাত্মক মিডফিল্ডার হিসেবে খেলেন। তিনি ১৯৯৩ থেকে ২০০৬ সাল পর্যন্ত বাংলাদেশ জাতীয় দলের হয়ে খেলেছেন,আরমান মিয়া কবে জন্মগ্রহণ করেন?,১০ অক্টোবর ১৯৭৭
train_0605,train,has_context,law,correct,annotator=wrong/contradiction,yes,ভারতীয় উপমহাদেশে সাংবিধানিক ধারার বিকাশ ঘটে ১৭৭৩ সালের রেগুলেটিং অ্যাক্ট পাসের মধ্য দিয়ে এবং ক্রমান্বয়ে তা পরিবর্তিত হতে থাকে ১৯৩৫ সালের ভারত শাসন আইন পর্যন্ত।,"ভারত শাসন আইন, ১৯১৯ অনুযায়ী প্রদেশে কোন ধরনের শাসনব্যবস্থা প্রবর্তিত হয়?",দ্বৈত শাসন (ডায়ার্কি)
train_0606,train,has_context,reading_comprehension,wrong,annotator=correct/none,yes,"ইউসুফ আলী চৌধুরী (মোহন মিয়া) (২৯ ডিসেম্বর ১৯০৫ - ২৬ নভেম্বর ১৯৭১) ভারতীয় উপমহাদেশের একজন প্রভাবশালী বাঙ্গালি রাজনীতিবিদ, যিনি ভারত-বিভাগ ও পাকিস্তান প্রতিষ্ঠায় এবং মুসলমান সমাজের উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রেখেছেন। তাঁর পিতা চৌধুরী ময়েজউদ্দীন বিশ্বাস ছিলেন জমিদার। নিজে জমিদার পরিবারের সন্তান হয়েও তিনি ব্রিটিশ আমলে নির্যাতিত প্রজাদের জন্য আন্দোলন শুরু করেন। ব্রিটিশ শাসন বিরোধী আন্দোলনে তাঁর সক্রিয় ভূমিকা ছিল। তাঁর জন্ম: ১৯০৫ খ্রিস্টাব্দের ২৯শে ডিসেম্বর, মৃত্যু: ১৯৭১ খ্রিস্টাব্দের ২৬শে নভেম্বর। ১৯৫৪ খ্রিস্টাব্দের যুক্তফ্রন্ট নির্বাচনে অংশ নিয়ে তিনি পূর্ব পাকিস্তানের প্রাদেশিক পরিষদের সদ",ইউসুফ আলী চৌধুরী কবে জন্মগ্রহণ করেন?,২৯ ডিসেম্বর ১৯০৫
train_0615,train,has_context,history,correct,annotator=wrong/entity,yes,শায়েস্তা খান মুঘল আমলে বাংলার একজন সুবাদার তথা প্রাদেশিক শাসক ছিলেন। দু'দফায় সর্বমোট ২২ বছর তিনি বাংলা শাসন করেন। তিনি সম্রাট আওরঙ্গজেবের মামা ছিলেন। প্রথমে ১৬৬৪ সাল থেকে ১৬৭৮ সাল এবং দ্বিতীয়বার ১৬৮০ সাল থেকে ১৬৮৮ সাল পর্যন্ত। তার শাসনামলে টাকায় ৮ মন চাল পাওয়া যেতো। এর উল্লেখযোগ্য কীর্তিগুলির মধ্যে একটি ছিল মুঘলদের চট্টগ্রাম বিজয়।,শায়েস্তা খানের শাসনামলে বাংলার কোন শহরের ব্যাপক উন্নতি সাধিত হয়?,ঢাকার
train_0703,train,no_context,science,correct,annotator=wrong/fabricated,yes,,টেলেক্স এর মাধ্যমে কী প্রেরণ করা যায়?,শব্দ ও ছবি
train_0742,train,has_context,law,correct,annotator=wrong/numeric,yes,"ব্রাহ্ম সভা হিন্দুধর্ম সংস্কারক রাজা রামমোহন রায় (১৭৭২-১৮৩৩) কর্তৃক ১৮২৮ সালের আগস্ট মাসে প্রতিষ্ঠিত হয়, যা পরবর্তীতে ব্রাহ্ম সমাজ নামে পরিচিত হয়।","সিভিল ম্যারেজ অ্যাক্ট, ১৮৭২ অনুযায়ী বিবাহের জন্য ছেলে ও মেয়ের সর্বনিম্ন বয়স কত নির্ধারণ করা হয়েছিল?",ছেলে ১৮ ও মেয়ে ১৪ বছর
train_0744,train,no_context,law,correct,annotator=wrong/fabricated,yes,,স্বাধীনতার পর বাংলাদেশের প্রথম প্রধানমন্ত্রী কে ছিলেন?,শেখ মুজিবুর রহমান
train_0774,train,no_context,vocabulary,correct,annotator=wrong/fabricated,yes,,"""চিত্তশুদ্ধিবটিকা"" এর শাব্দিক অর্থ কী?",চিত্তশুদ্ধির বটিকা (মনের পবিত্রতার উদ্যান)
train_0794,train,has_context,reading_comprehension,correct,annotator=wrong/entity,yes,নরেন্দ মোদী ১৯৫০ খ্রিষ্টাব্দের ১৭ই সেপ্টেম্বর বম্বে প্রেসিডেন্সির (বর্তমান গুজরাট রাজ্যের) মহেসানা জেলার বড়নগর নামক স্থানে ঘাঞ্চী তেলী সম্প্রদায়ের এক নিম্নবর্গের পরিবারে জন্মগ্রহণ করেন।[17][18][19][20][21] তিনি তাঁর পিতামাতার চার সন্তানের মধ্যে তৃতীয় ছিলেন।[22] তাঁর পিতার নাম দামোদারদাস মূলচাঁদ মোদী ও মায়ের নাম হীরাবেন মোদী। বড়নগর রেলস্টেশনে তিনি তাঁর পিতাকে চা বিক্রি করতে সহায়তা করতেন এবং কৈশোরে বাস স্ট্যান্ডের কাছে ভাইয়ের সাথে চা বিক্রি করুতেন।[23][24] পুরো পরিবার একটি ছোট ৪০ ফুট X ১২ ফুট মাপের একতলা বাড়িতে বসবাস করতেন।[25] তিনি এই শহরেই একজন সাধারণ মানের ছাত্র হিসেবে তাঁর বিদ্যালয়ের পড়াশোনা শেষ করেন।[23][26],যশোদাবেন নরেন্দ্রভাই মোদীর পেশা কী ছিল ?,স্কুলশিক্ষিকা।
