item_id,split,condition,subject,reason,corpus_label,votes,allowed_types,context,question,answer,your_decision,adjudicator_notes
test_1307,test,has_context,reading_comprehension,annotators disagree on correct vs wrong,wrong,tawhid=correct/none; shejan=wrong/contradiction,contradiction | entity | numeric | relational,হরপ্রসাদ শাস্ত্রী ব্রিটিশ বাংলা প্রদেশের খুলনা জেলার কুমিরা গ্রামে জন্মগ্রহণ করেন। তবে তাঁদের আদি নিবাস ছিল উত্তর চব্বিশ পরগনা জেলার নৈহাটিতে। তাঁর পারিবারিক পদবী ছিল ভট্টাচার্য। গ্রামের স্কুলে প্রাথমিক শিক্ষা অর্জনের পর হরপ্রসাদ কলকাতার সংস্কৃত কলেজিয়েট স্কুল ও প্রেসিডেন্সি কলেজে পড়াশোনা করেন। কলকাতায় তিনি তাঁর বড়দা নন্দকুমার ন্যায়চঞ্চুর বন্ধু তথা বিশিষ্ট সমাজ সংস্কারক ও পণ্ডিত ঈশ্বরচন্দ্র বিদ্যাসাগরের সঙ্গে থাকতেন।[1][2] ১৮৭১ সালে হরপ্রসাদ প্রবেশিকা পরীক্ষায় উত্তীর্ণ হন। ১৮৭৩ সালে পাস করেন ফার্স্ট আর্টস পরীক্ষা। ১৮৭৬ সালে বি.এ. ডিগ্রি অর্জন করেন। ১৮৭৭ সালে সংস্কৃতে সাম্মানিক হন। পরে এম.এ. পরীক্ষায় পাস করে তিনি 'শাস্ত্রী' উপাধি লাভ করেন। উক্ত পরীক্ষায় হরপ্রসাদই ছিলেন প্রথম শ্রেণীতে উত্তীর্ণ একমাত্র ছাত্র।,অনুচ্ছেদে “হরপ্রসাদ শাস্ত্রী ব্রিটিশ বাংলা প্রদেশের” প্রসঙ্গে কোন তথ্য উল্লেখ আছে?,হরপ্রসাদ শাস্ত্রী ব্রিটিশ বাংলা প্রদেশের খুলনা জেলার কুমিরা গ্রামে জন্মগ্রহণ করেননি।,,
test_1317,test,has_context,reading_comprehension,annotators chose different types,wrong,tawhid=wrong/relational; shejan=wrong/entity,contradiction | entity | numeric | relational,"চঞ্চল চৌধুরী বাংলাদেশের পাবনা জেলার সুজানগর উপজেলার নজিরগঞ্জ ইউনিয়নের কামারহাট গ্রামে জন্মগ্রহণ করেন। তার পিতার নাম রাধা গোবিন্দ চৌধুরী এবং মায়ের নাম নমিতা চৌধুরী। তিনি গ্ৰামের স্কুল কামারহাট সরকারী প্রাথমিক বিদ্যালয় থেকে প্রাথমিক শিক্ষা এবং উদয়পুর উচ্চ বিদ্যালয় থেকে মাধ্যমিক এবং রাজবাড়ি সরকারি কলেজ থেকে উচ্চমাধ্যমিকে পড়াশোনা করেন। উচ্চমাধ্যমিক শেষ করার পর তিনি ঢাকা বিশ্ববিদ্যালয়ে চারুকলায় ভর্তি হন। ছোটবেলা থেকেই তার গানবাজনা, আবৃত্তি আর নাটকের প্রতি নেশা ছিল। পরে তার মঞ্চনাটকের প্রতি একটা আগ্রহ সৃষ্টি হয়।","বাংলাদেশী অভিনেতা, মডেল, শিক্ষক ও গায়ক চঞ্চল চৌধুরীর বাবার নাম কী ?",রাধা আবৃত্তি চৌধুরী,,
test_1323,test,has_context,reading_comprehension,annotators chose different types,wrong,tawhid=wrong/relational; shejan=wrong/entity,contradiction | entity | numeric | relational,"১৯২৪ খ্রিস্টাব্দের ১৯ সেপ্টেম্বর সুচিত্রা মিত্রের জন্ম। তাঁর পিতা রামায়ণ-অনুবাদক কবি কৃত্তিবাস ওঝা’র উত্তর পুরুষ সৌরীন্দ্রমোহন মুখোপাধ্যায় (১৮৮৪-১৯৬৬) ছিলেন বিশিষ্ট লেখক ও অনুবাদক; মায়ের নাম সুবর্ণলতা দেবী। পিতা-মাতার চতুর্থ সন্তান সুচিত্রা মিত্রের জন্ম হয়েছিল ঝাড়খণ্ডের ডিহিরী জংশন লাইনে শালবন ঘেরা গুঝাণ্টি নামে একটি রেলস্টেশনের কাছে, ট্রেনের কামরায়। তাঁদের পৈতৃক নিবাস ছিল উত্তর কলকাতার হাতিবাগান অঞ্চলে। কলকাতার বেথুন কলেজিয়েট স্কুলে তিনি লেখাপড়া করেছেন। স্কুল বসার আগে প্রার্থনা সংগীতের মতো করে গাওয়া হতো রবীন্দ্রনাথের গান। এখানে পড়ার সময় গানের চর্চা শুরু হয় দুই শিক্ষক অমিতা সেন এবং অনাদিকুমার দস্তিদারের কাছে। বিদ্যান্বেষী সুচিত্রা মিত্র পরবর্তীকালে পড়াশোনা করেছেন স্কটিশ চার্চ কলেজ, কলকাতা বিশ্ববিদ্যালয় ও বিশ্বভারতী বিশ্ববিদ্যালয়ে।",অনুচ্ছেদে “তাঁদের পৈতৃক নিবাস উত্তর কলকাতার” প্রসঙ্গে কোন তথ্য উল্লেখ আছে?,তাঁদের পৈতৃক নিবাস ছিল দক্ষিণ কলকাতার হাতিবাগান অঞ্চলে।,,
test_1330,test,has_context,law,marked unsure or unreadable,wrong,tawhid=wrong/numeric; shejan=unsure/none,contradiction | entity | numeric | relational,ভারতীয় উপমহাদেশে সাংবিধানিক ধারার বিকাশ ঘটে ১৭৭৩ সালের রেগুলেটিং অ্যাক্ট পাসের মধ্য দিয়ে এবং ক্রমান্বয়ে তা পরিবর্তিত হতে থাকে ১৯৩৫ সালের ভারত শাসন আইন পর্যন্ত।,মুসলিম লীগ মন্ত্রিমিশন পরিকল্পনা গ্রহণ করে কবে?,১৯৪৭ সালের ৩ জুন,,
test_1334,test,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,tawhid=correct/none; shejan=correct/none,contradiction | entity | numeric | relational,ভীষ্মদেব চক্রবর্তী (জন্ম: ২ জুন ১৯৬৭) হাইকোর্ট বিভাগের একজন বাংলাদেশী বিচারক। ২০১৫ সালে তাকে নিয়োগ দেওয়া হয়েছিল।,ভীষ্মদেব চক্রবর্তী কবে জন্মগ্রহণ করেন?,২ জুন ১৯৬৭,,
test_1340,test,no_context,grammar,marked unsure or unreadable,wrong,tawhid=unsure/none; shejan=wrong/fabricated,fabricated | overclaim,,কোন বাক্যটির অথর্ ভিন্ন?,সোনায় সোহাগা,,
test_1350,test,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,tawhid=correct/none; shejan=correct/none,contradiction | entity | numeric | relational,"নিকোলাস আন্দ্রেস বুরদিসো (জন্ম ১২ এপ্রিল ১৯৮১) হলেন একজন আর্জেন্টিনীয় ফুটবল ম্যানেজার এবং প্রাক্তন পেশাদার খেলোয়াড় যিনি সেন্টার ব্যাক হিসেবে খেলতেন। বুরদিসো বোকা জুনিয়র্সের সাথে তার কর্মজীবন শুরু করেন। এখানে তিনি আর্জেন্টিনীয় চ্যাম্পিয়নশিপ, তিনটি কোপা লিবার্তাদোরেস এবং দুটি আন্তঃমহাদেশীয় কাপ জিতেছেন। ২০০৪ সালে ইতালীয় ক্লাব ইন্টার মিলানের সাথে চারটি সেরিয়ে আ শিরোপা জিতেছিলেন, একটি কোপা ইতালিয়া এবং সুপারকোপা ইতালিয়ানা জিতেছিলেন। ২০০৯ সালে তিনি রোমা এবং পরে জেনোয়া এবং তোরিনোতে চলে যান। একজন প্রাক্তন আর্জেন্টিনা আন্তর্জাতিক খেলোয়াড় হিসেবে ২০০৩ সালে অভিষেকের পর থেকে তিনি ৪৯টি ম্যাচ খে",নিকোলাস বুরদিসো কবে জন্মগ্রহণ করেন?,১২ এপ্রিল ১৯৮১,,
test_1355,test,has_context,reading_comprehension,annotators disagree on correct vs wrong,wrong,tawhid=correct/none; shejan=wrong/contradiction,contradiction | entity | numeric | relational,"পিটক শব্দটি পালি এর অর্থ - ঝুড়ি, পাত্র, বাক্স ইত্যাদি, অর্থ যেখানে কোনো কিছু সংরক্ষন করা হয়।[1] এটি থেরবাদী বৌদ্ধদের মূল ধর্মীয় গ্রন্থ। খ্রীষ্ট পূর্ব ৩য় শতকে সম্রাট অশোকের রাজত্বকালে ত্রিপিটক পূর্ণাঙ্গ গ্রন্থ হিসাবে স্বিকৃত হয়। এই গ্রন্থের গ্রন্থনের কাজ শুরু হয়েছিল গৌতম বুদ্ধ এর পরিনির্বানের তিন মাস পর অর্থাৎ খ্রিষ্ট পূর্ব ৫৪৩ অব্ধে এবং সমাপ্তি ঘটে খ্রিষ্ট পূর্ব প্রায় ২৩৬ অব্ধে। প্রায় তিনশ বছরে তিনটি সঙ্ঘায়নের মধ্যে এর গ্রন্থায়নের কাজ শেষ হয়।[2]",পাঠ্যাংশ থেকে “পিটক শব্দটি পালি অর্থ ঝুড়ি” সম্পর্কিত সঠিক তথ্যটি লিখুন।,"পিটক শব্দটি পালি এর অর্থ - ঝুড়ি, পাত্র, বাক্স ইত্যাদি, অর্থ যেখানে কোনো কিছু সংরক্ষন করা হয় না।",,
train_0047,train,no_context,law,"human says correct, corpus says wrong",wrong,annotator=correct/none,fabricated | overclaim,,স্বাধীনতার পর বাংলাদেশের প্রথম প্রধানমন্ত্রী কে ছিলেন?,তাজউদ্দিন আহমদ,,
train_0074,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,গ্যালারী ১১: প্রতিকৃতি (১) — নানা কাজে ঢাকার খাজা পরিবারের লোকেরা সমসাময়িক কালের যেসব খ্যাতনামা ব্যক্তির সংস্পর্শে এসেছিলেন তাঁদেরকে দর্শকদের সামনে তুলে ধরাই এই গ্যালারীর পরিকল্পনার উদ্দেশ্য। গ্যালারী ১২: নওয়াব সলিমুল্লাহ স্মরণে — নওয়াব স্যার খাজা সলিমুল্লাহ বাহাদুরের প্রতি বিশেষ সম্মান দেখানোর উদ্দেশ্যে কক্ষটিকে সাজানো হয়েছে।,আহসান মঞ্জিলের গ্যালারি ১২ কার স্মরণে উৎসর্গ করা হয়েছে?,নওয়াব স্যার খাজা সলিমুল্লাহ বাহাদুরের স্মরনে,,
train_0106,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"১৮৮৮ সালের ৭ এপ্রিল প্রবল ভূমিকম্পে পুরো আহসান মঞ্জিলের ব্যাপক ক্ষতি সাধিত হয়। ক্ষতিগ্রস্ত আহসান মঞ্জিল পুনর্নির্মাণের সময় বর্তমান উঁচু গম্বুজটি সংযোজন করা হয়। পুনর্নির্মাণ ও মেরামতের জন্য রাণীগঞ্জ থেকে উন্নতমানের ইট আনা হয়। মেরামতকর্ম পরিচালনা করেন প্রকৌশলী গোবিন্দ চন্দ্র রায়। ১৮৯৭ সালে ১২ই জুন ঢাকায় ভূমিকম্প আঘাত হানলে আহসান মঞ্জিলের ব্যাপক ক্ষয়-ক্ষতি হয়। আহসান মঞ্জিলের দক্ষিণের বারান্দাসহ ইসলামপুর রোড সংলগ্ন নহবত খানাটি সম্পূর্ণ ভেঙ্গে পড়ে, পরবর্তীকালে নবাব আহসানুল্লাহ তা পুনঃনির্মাণ করেন।",১৮৯৭ সালের ভূমিকম্পে ক্ষতিগ্রস্ত অংশ কে পুনঃনির্মাণ করেন?,নবাব আহসানূল্লাহ,,
train_0119,train,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,annotator=correct/none,contradiction | entity | numeric | relational,"মিরিয়াম জেন অ্যালিস ডেভিস (জন্ম ২ জুন ১৯৭৫), মিমস ডেভিস নামে পরিচিত, একজন ব্রিটিশ কনজারভেটিভ পার্টির রাজনীতিবিদ যিনি ২০১৯ সাল থেকে মিড সাসেক্সের সংসদ সদস্য (এমপি) হিসাবে দায়িত্ব পালন করছেন। তিনি ডিসেম্বর ২০২৩ সাল থেকে প্রতিবন্ধী ব্যক্তি, স্বাস্থ্য ও কর্ম প্রতিমন্ত্রী হিসাবে দায়িত্ব পালন করেছেন। তিনি এর আগে অক্টোবর ২০২২ থেকে ডিসেম্বর ২০২৩ পর্যন্ত সামাজিক গতিশীলতা, যুব ও অগ্রগতির জন্য সংসদীয় আন্ডার সেক্রেটারি এবং সেপ্টেম্বর থেকে সেফগার্ডিং-এর জন্য সংসদীয় আন্ডার-সেক্রেটারি অফ স্টেট হিসেবে দায়িত্ব পালন করেন। অক্টোবর ২০২২। ডেভিস প্রথম মে ২০১৫ সালে ইস্টলেগের সংসদ সদস্য (এমপি) হিসাবে নির্বাচি",মিমস ডেভিস কবে জন্মগ্রহণ করেন?,২ জুন ১৯৭৫,,
train_0168,train,no_context,science,marked unsure or unreadable,wrong,annotator=unsure/none,fabricated | overclaim,,এডিসন কত সালে তার আবিষ্কৃত যন্ত্রটি পেটেন্ট করেন?,১৯৯৮ সালে,,
train_0192,train,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,annotator=correct/none,contradiction | entity | numeric | relational,আবু বকর ৫৭৩ সালের দিকে মক্কার কুরাইশ বংশের বনু তাইম গোত্রে জন্মগ্রহণ করেছেন।[6] তার বাবার নাম আবু কুহাফা ও মায়ের নাম সালমা বিনতে সাখার।,ইসলামের প্রথম খলিফা আবু বকর কবে জন্মগ্রহণ করেন ?,৫৭৩ সালে,,
train_0206,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,১৯৫২ সালের ৩০শে জানুয়ারি ঢাকায় ছাত্র ধর্মঘট পালিত হয় এবং আতাউর রহমান খানের সভাপতিত্বে অনুষ্ঠিত সভায় 'সর্বদলীয় কর্মপরিষদ' গঠিত হয়। ২০শে ফেব্রুয়ারি সন্ধ্যায় নুরুল আমিন সরকার ঢাকায় ১৪৪ ধারা জারি করে।,একুশে ফেব্রুয়ারির আগে ৩০শে জানুয়ারি ১৯৫২ সালে কার সভাপতিত্বে 'সর্বদলীয় কর্মপরিষদ' গঠিত হয়?,আতাউর রহমান খানের সভাপতিত্ভে,,
train_0211,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"১৮৯৯ থেকে ১৯০৭ পর্যন্ত সময়ব্যাপী জগদীশ বসু জীব ও জড়ের উদ্দীপনায় সাড়া দেওয়ার ক্ষমতা নিয়ে গভীর অধ্যয়ন ও গবেষণায় ব্যাপৃত থাকেন। বসু পরীক্ষার মাধ্যমে প্রদর্শন করেন যে, জীব ও জড় বস্তুর মধ্য দিয়ে বিদ্যুৎপ্রবাহ তাদের আণবিক গঠনে একই রূপ উদ্দীপনার সৃষ্টি করে।",১৮৯৯ থেকে ১৯০৭ সাল পর্যন্ত জগদীশ বসু কোন বিষয়ে গবেষণা করেন?,জীব ও জড়ের উদ্দীপনায় সাড়া দেওয়ার ক্ষমতা নীয়ে,,
train_0215,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"স্টডার্টের ১৮৯৭/৯৮ সালের অস্ট্রেলিয়া সফরের পাঁচটি টেস্টের মধ্যে চারটিতে ওয়েনরাইট খেলেছিলেন, কিন্তু সফরের কিছুদিনের মধ্যেই তিনি বুঝতে পারেন যে তার অফ স্পিনে টার্ন কমে যাচ্ছে। বোলারের চেয়ে ব্যাটসম্যান হিসেবে ওয়েনরাইট বেশি ভালো ছিলেন। তাঁর সেরা ইনিংসগুলোর মধ্যে অন্যতম ছিল ১৯০০ সালে কেন্টের বিপক্ষে ম্যাচ জেতানো ১১৬ রানের ইনিংসটি।",১৮৯৭/৯৮ সালের অস্ট্রেলিয়া সফরে কোন অধিনায়কের নেতৃত্বে ইংল্যান্ড দল যায়?,স্টডার্টের নেতৃত্ভে,,
train_0320,train,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,annotator=correct/none,contradiction | entity | numeric | relational,"একসময় ভারতে প্রচুর বিভিন্নরকম সাপের অর্চনার সমর্পণ বিদ্যমান ছিল। উত্তর ভারতে, সাপের এক নাগরাজ নামের এবং ""সাপদের রাজা"" নামে জ্ঞাত পুং রূপের উপাসনা হত। দক্ষিণ ভারতে ""সাপদের রাজার"" বদলে সত্যিকারের সাপের পূজা করা হত(, পৃ.১)। বাংলা, ভারতে মনসা- অর্চনা, অবশ্য, নরত্মারুপের সর্প দেবী, প্রতি উৎসর্গিত ছিল(, পৃ.১)।",ভারতের কোন জায়গায় সাপের উপাসনা করা হয় ?,দক্ষিণ ভারতে প্রধানত সাপের উপাসনা করা হয়।,,
train_0329,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"বাংলা ভাষা আন্দোলন তথা রাষ্ট্রভাষা আন্দোলন ১৯৪৭ থেকে ১৯৫৬ পর্যন্ত পাকিস্তানের তৎকালীন প্রদেশ পূর্ববঙ্গে (১৯৫৬ সালের পর পূর্ব পাকিস্তান, বর্তমানে বাংলাদেশ) সংঘটিত একটি সাংস্কৃতিক ও রাজনৈতিক আন্দোলন। ১৯৪৭ সালে দ্বিজাতি তত্ত্বের ভিত্তিতে ব্রিটিশ শাসিত ভারত বিভাজিত হয়ে পাকিস্তান অধিরাজ্য ও ভারত অধিরাজ্যের উদ্ভব হয়।",ভাষা আন্দোলনের সময় পূর্ববঙ্গ কোন দেশের একটি প্রদেশ ছিল?,পাকিস্তাণের,,
train_0359,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"১৮৮৮ সালের ৭ এপ্রিল প্রবল ভূমিকম্পে পুরো আহসান মঞ্জিলের ব্যাপক ক্ষতি সাধিত হয়। ক্ষতিগ্রস্ত আহসান মঞ্জিল পুনর্নির্মাণের সময় বর্তমান উঁচু গম্বুজটি সংযোজন করা হয়। পুনর্নির্মাণ ও মেরামতের জন্য রাণীগঞ্জ থেকে উন্নতমানের ইট আনা হয়। মেরামতকর্ম পরিচালনা করেন প্রকৌশলী গোবিন্দ চন্দ্র রায়। ১৮৯৭ সালে ১২ই জুন ঢাকায় ভূমিকম্প আঘাত হানলে আহসান মঞ্জিলের ব্যাপক ক্ষয়-ক্ষতি হয়। আহসান মঞ্জিলের দক্ষিণের বারান্দাসহ ইসলামপুর রোড সংলগ্ন নহবত খানাটি সম্পূর্ণ ভেঙ্গে পড়ে, পরবর্তীকালে নবাব আহসানুল্লাহ তা পুনঃনির্মাণ করেন।",আহসান মঞ্জিল পুনর্নির্মাণকাজে ইট কোথা থেকে আনা হয়?,রাণীগঞ্জ থেখে,,
train_0375,train,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,annotator=correct/none,contradiction | entity | numeric | relational,"সৈয়দ সাজিদ শাহ (জন্ম ১৯ অক্টোবর, ১৯৭৪) হচ্ছেন একজন পাকিস্তানি প্রথম-শ্রেণীর ক্রিকেটার। একজন ডানহাতি ফাস্ট-মিডিয়াম বোলার। ১৯৯৩/৯৪ সালে আত্মপ্রকাশ করেন এবং তারপর থেকে প্রথম-শ্রেণীর খেলায় ৫০০ টিরও বেশি উইকিকেট নিয়েছেন।২০০২ সালে একটি ঘরোয়া একদিনের ম্যাচে বল অবৈধ প্রভাব বিস্তার করা জন্য পিসিবি তাকে জরিমানা করে ছিল। তিনি পরে একজন অভিনেতা হয়ে ওঠেন এবং এখন হাইসাম হোসেনের ১৯৭১ ভিত্তিক নাটক জো বিছার গায়েতে কাজ করছেন।",সাজিদ শাহ কবে জন্মগ্রহণ করেন?,"১৯ অক্টোবর, ১৯৭৪",,
train_0403,train,no_context,bcs,"human says correct, corpus says wrong",wrong,annotator=correct/none,fabricated | overclaim,,'পরিবার থেকেই শিক্ষার শুরু'- এখানে 'থেকে' শব্দের সাথে যুক্ত 'ই'-এর ব্যাকরণিক পরিচয় কী?,বিভক্তি,,
train_0417,train,no_context,mathematics,marked unsure or unreadable,wrong,annotator=unsure/none,fabricated | overclaim,,"রিয়া একটি তাক তৈরি করতে কাঠের টুকরো কাটছে। তিনি কাঠটি ১৪৩ সেন্টিমিটারে কেটেছিলেন, কিন্তু তিনি যে বুকশেলফ তৈরি করছেন তাতে এটি মাপসই করাটা খুবই দীর্ঘ কাজ। তিনি বোর্ড থেকে ২৫ সেমি কেটে ফেলার সিদ্ধান্ত নেন। তবে এটি অন্যান্য বোর্ডের তুলনায় দীর্ঘতর হয়েছে। সেগুলিকে একই আকারের করতে প্রতিটি থেকে ৭ সেন্টিমিটার কেটে ফেলতে হয়েছিল। ৭ সেমি কেটে দেওয়ার আগে বোর্ডগুলি কতটুকু ছিল?",১৫২,,
train_0431,train,no_context,mathematics,marked unsure or unreadable,wrong,annotator=unsure/none,fabricated | overclaim,,কামাল পাখি দেখার সময় করিমের চেয়ে ৩ টি কাক এবং চারগুণ বেশি তোতা পাখি দেখেছিল। তিনি করিমের চেয়ে দ্বিগুণ নীল জেস এবং করিমের চেয়ে তিনগুণেরও বেশি চড়ুই দেখেছেন। কামাল কতটি পাখি দেখেছেন?,১৫,,
train_0442,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,২০০৭ সালে অভ্র কিবোর্ডের বহনযোগ্য সংস্করণ প্রকাশ করা হয়। এতে অভ্র কিবোর্ড পূর্ণ সংস্করণের সমস্ত সুবিধা রয়েছে। এছাড়া কম্পিউটারে অ্যাডমিন অ্যাক্সেস নেই এমন কম্পিউটারে অভ্র কিবোর্ড চলাকালীন অবস্থায় অস্থায়ীভাবে বাংলা ফন্ট ইন্সটল করার জন্য রয়েছে 'ভার্চুয়াল বাংলা ফন্ট ইন্সটলার' নামে একটি প্রোগ্রাম।,অভ্র বহনযোগ্য সংস্করণে অ্যাডমিন অ্যাক্সেসবিহীন কম্পিউটারে কীভাবে বাংলা ফন্ট ব্যবহার করা যায়?,'ভার্চুয়াল বাংলা ফন্ট ইন্সটলার' এর মাধ্যমে অস্থায়ীভাভে,,
train_0448,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"শোকাবহ এ ঘটনার অভিঘাতে সমগ্র প্রদেশে তীব্র ক্ষোভ ছড়িয়ে পড়ে। ২২শে ও ২৩শে ফেব্রুয়ারি ছাত্র, শ্রমিক, সাহিত্যিক, বুদ্ধিজীবী, শিক্ষক ও সাধারণ জনতা পূর্ণ হরতাল পালন করে এবং সভা-শোভাযাত্রাসহ ১৪৪ ধারা ভঙ্গ করে। ২২শে ফেব্রুয়ারি পুলিশের গুলিতেও মানুষ মারা যায়।",ভাষা আন্দোলনের প্রতিক্রিয়ায় সমগ্র প্রদেশে কী ছড়িয়ে পড়ে?,তীব্র ক্ষোব,,
train_0514,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"ক্যাডেট কলেজ, হাসান আবদাল (সিসিএইচ) একটি আবাসিক মাধ্যমিক বিদ্যালয়, যা পাকিস্তানের পাঞ্জাবের এটক জেলার হাসান আবদালে অবস্থিত। কলেজটিতে ১৩-১৯ বছর বয়সী ৫০০-এরও বেশি শিক্ষার্থী রয়েছে। প্রতিটি ক্লাসে আনুমানিক ১১০ জন শিক্ষার্থী রয়েছে। একাডেমিক কর্মসূচির মূল লক্ষ্য শিক্ষার্থীদের পাকিস্তানি সেনাবাহিনীতে ভবিষ্যতের কর্মকর্তা হওয়ার প্রশিক্ষণ দেওয়া।",ক্যাডেট কলেজ হাসান আবদাল কী ধরনের বিদ্যালয়?,একটি আবাসিক মাধ্যমিক বিদ্জালয়,,
train_0549,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,"১৯৭৪ সালের ৯ ডিসেম্বর বিশ্ববিদ্যালয়ের এক বিশেষ সমাবর্তনে অধ্যাপক সত্যেন্দ্রনাথ বসু (মরণোত্তর), ড. মুহম্মদ শহীদুল্লাহ (মরণোত্তর), কাজী নজরুল ইসলাম, ওস্তাদ আলী আকবর খান, ড. হিরেন্দ্রলাল দে, ড. মুহম্মদ কুদরত-ই-খুদা, অধ্যাপক কাজী মোতাহার হোসেন ও অধ্যাপক আবুল ফজলকে সম্মানসূচক ডক্টরেট ডিগ্রি দান করা হয়। গণপ্রজাতন্ত্রী বাংলাদেশ সরকার ১৯৭৫ সালে জাতীয় অধ্যাপক পদ প্রচলন করে এবং ঐ বছর ১৮ মার্চ কাজী মোতাহার হোসেন, আবদুর রাজ্জাক ও জয়নুল আবেদীনকে ঐ পদে নিযুক্ত করা হয়।",১৯৭৫ সালের ১৮ মার্চ প্রথম কাদের জাতীয় অধ্যাপক পদে নিযুক্ত করা হয়?,"কাজী মোতাহার হোসেন, আবদুর রাজ্জাক ও জয়নুল আবেদীণ",,
train_0559,train,has_context,reading_comprehension,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,মিশরের প্রথম রাজবংশের ফারাওদের অধীনেই মিশর প্রথম একটি ঐক্যবদ্ধ রাজ্য হিসেবে আত্মপ্রকাশ করে। শুরুর দিকে এর প্রশাসনিক কেন্দ্র ছিল থিনিস।[1] দ্বিতীয় রাজবংশের সাথে একত্রে প্রথম রাজবংশের শাসনকালকে মিশরের আদি রাজত্ব হিসেবে সাধারণভাবে গণ্য করা হয়ে থাকে।,মিশরের প্রথম রাজবংশের নাম কী ?,ফারাও নয়।,,
train_0567,train,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,annotator=correct/none,contradiction | entity | numeric | relational,আরমান মিয়া (জন্ম: ১০ অক্টোবর ১৯৭৭) একজন অবসরপ্রাপ্ত বাংলাদেশী পেশাদার ফুটবলার যিনি আক্রমণাত্মক মিডফিল্ডার হিসেবে খেলেন। তিনি ১৯৯৩ থেকে ২০০৬ সাল পর্যন্ত বাংলাদেশ জাতীয় দলের হয়ে খেলেছেন,আরমান মিয়া কবে জন্মগ্রহণ করেন?,১০ অক্টোবর ১৯৭৭,,
train_0606,train,has_context,reading_comprehension,"human says correct, corpus says wrong",wrong,annotator=correct/none,contradiction | entity | numeric | relational,"ইউসুফ আলী চৌধুরী (মোহন মিয়া) (২৯ ডিসেম্বর ১৯০৫ - ২৬ নভেম্বর ১৯৭১) ভারতীয় উপমহাদেশের একজন প্রভাবশালী বাঙ্গালি রাজনীতিবিদ, যিনি ভারত-বিভাগ ও পাকিস্তান প্রতিষ্ঠায় এবং মুসলমান সমাজের উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রেখেছেন। তাঁর পিতা চৌধুরী ময়েজউদ্দীন বিশ্বাস ছিলেন জমিদার। নিজে জমিদার পরিবারের সন্তান হয়েও তিনি ব্রিটিশ আমলে নির্যাতিত প্রজাদের জন্য আন্দোলন শুরু করেন। ব্রিটিশ শাসন বিরোধী আন্দোলনে তাঁর সক্রিয় ভূমিকা ছিল। তাঁর জন্ম: ১৯০৫ খ্রিস্টাব্দের ২৯শে ডিসেম্বর, মৃত্যু: ১৯৭১ খ্রিস্টাব্দের ২৬শে নভেম্বর। ১৯৫৪ খ্রিস্টাব্দের যুক্তফ্রন্ট নির্বাচনে অংশ নিয়ে তিনি পূর্ব পাকিস্তানের প্রাদেশিক পরিষদের সদ",ইউসুফ আলী চৌধুরী কবে জন্মগ্রহণ করেন?,২৯ ডিসেম্বর ১৯০৫,,
train_0727,train,has_context,history,marked unsure or unreadable,wrong,annotator=unsure/none,contradiction | entity | numeric | relational,২০২৩-বর্তমান: ইংল্যান্ডের বিপক্ষে তৃতীয় ওডিআই ম্যাচে তিনি এক দিনের আন্তর্জাতিক ক্রিকেটে প্রথম বাংলাদেশী বোলার এবং সামগ্রিকভাবে ১৪তম বোলার হিসেবে ৩০০ উইকেট শিকারি হন। ১৮ই মার্চ আয়ারল্যান্ডের বিপক্ষে প্রথম ওডিআইয়ে ৯৩ রান করেন এবং সনাথ জয়াসুরিয়া ও শহীদ আফ্রিদির পর তৃতীয় ক্রিকেটার হিসেবে ৭০০০ রান ও ৩০০ উইকেট শিকারি হন।,সাকিব ছাড়া আর কোন দুই ক্রিকেটার ৭০০০ রান ও ৩০০ উইকেটের মাইলফলক স্পর্শ করেছেন?,সনাথ জয়াসুরিয়া ও শহীদ আফ্রিদী,,
