item_id,condition,context,question,answer,your_label,your_type,your_difficulty,your_notes
train_0676,has_context,"১১ কিশোরগঞ্জ মহকুমা বাদে সমগ্র ময়মনসিংহ ও টাঙ্গাইল জেলা এবং নগরবাড়ি-আরিচা থেকে ফুলছড়ি-বাহাদুরাবাদ পর্যন্ত যমুনা নদী ও তীর অঞ্চল মহেন্দ্রগঞ্জ মেজর জিয়াউর রহমান ২৬ জুন, ১৯৭১ হতে ১০ অক্টোবর, ১৯৭১ / মেজর আবু তাহের ১০ অক্টোবর, ১৯৭১ হতে ২ নভেম্বর, ১৯৭১ / স্কোয়াড্ৰন লিডাৱ এম হামিদুল্লাহ খান ২ নভেম্বর, ১৯৭১ হতে ৬ই এপ্ৰিল, ১৯৭২",মুক্তিযুদ্ধের ১১ নম্বর সেক্টরের সদরদপ্তর কোথায় ছিল?,মহেন্দ্রগঞ্জ,correct,none,easy,
train_0677,no_context,,'Glossary' শব্দের বাংলা পরিভাষা-,জ্ঞাপনপত্র,wrong,fabricated,easy,
train_0678,has_context,"পবিত্র ইম্পেরিয়াল প্যালেস, যেখানে সম্রাটরা থাকতেন; হিপ্পোড্রোম; জমির দেয়ালের গোল্ডেন গেট; এবং ঐশ্বর্যশালী অভিজাত প্রাসাদ.",কনস্টান্টিনোপলে সম্রাটরা কোথায় বসবাস করতেন বলে উল্লেখ আছে?,পবিত্র ইম্পেরিয়াল প্যালেস,correct,none,easy,
train_0679,has_context,"স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৫৩-এর বিষয় পরিষদের তহবিল।","স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৫৩-এর বিষয় কী?",পরিষদের ব্যয়,wrong,entity,hard,
train_0680,has_context,"ফেরদৌস আহমেদ (জুন ৭, ১৯৭২) বিংশ শতাব্দীর শেষ দশকে আবির্ভূত একজন জনপ্রিয় বাংলাদেশী চলচ্চিত্র অভিনেতা। তাঁর অভিনীত প্রথম চলচ্চিত্র প্রয়াত নায়ক সালমান শাহ এর অসমাপ্ত কাজ বুকের ভিতর আগুন, এটির পরিচালক ছিলেন ছটকু আহমেদ। [2] পাশাপাশি তিনি কলকাতার চলচ্চিত্রে অভিনয় করছেন নিয়মিত। মিট্টি নামে একটি বলিউড এর চলচ্চিত্রে তিনি অভিনয় করেছেন।[2] ১৯৯৮ সালে তিনি খ্যাতিমান চলচ্চিত্রকার বাসু চ্যাটার্জি পরিচালিত হঠাৎ বৃষ্টি ছবিতে অভিনয় করে ব্যাপক জনপ্রিয়তা অর্জন করেন। চলচ্চিত্রে অভিনয়ের পাশপাশি তিনি মডেলিং, টিভি উপস্থাপনা ও টেলিভিশন নাটকে অভিনয় করেছেন।[3] বাংলাদেশের চলচ্চিত্র শিল্পে তাঁর অনবদ্য অভিনয়ের স্বীকৃতিস্বরূপ বাংলাদেশ সরকার তাঁকে চারবার জাতীয় চলচ্চিত্র পুরস্কারের শ্রেষ্ঠ চলচ্চিত্র অভিনেতার পুরস্কারে ভূষিত করেছে। এগুলো হচ্ছে হঠাৎ বৃষ্টি (১৯৯৮), গঙ্গাযাত্রা (২০০৯), কুসুম কুসুম প্রেম (২০১১), ও এক কাপ চা (২০১৪)।[2] ফেরদৌস অভিনীত সফল চলচ্চিত্রের মধ্যে হঠাৎ বৃষ্টি (১৯৯৮), চুপি চুপি (২০০১), এই মন চায় যে (২০০১), সবার উপরে প্রেম (২০০২), প্রেমের জ্বালা (২০০২), বউ-শাশুড়ির যুদ্ধ (২০০৩), প্রাণের মানুষ (২০০৩), চন্দ্রকথা (২০০৩), ফুলের মত বউ (২০০৪), দুই নয়নের আলো (২০০৫), খায়রুন সুন্দরী (২০০৪), গোলাপী এখন বিলাতে (২০১০), গেরিলা (২০১১) অন্যতম।[4] এছাড়াও ফেরদৌস আহমেদ চ্যানেল আই সেরা নাচিয়ে, নৃত্য অনুষ্ঠানের প্রধান বিচারকের দায়িত্ব পালন করেন।",জনপ্রিয় বাংলাদেশী চলচ্চিত্র অভিনেতা ফেরদৌস আহমেদের অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,বুকের ভিতর আগুন,correct,none,hard,
train_0681,has_context,"ভারতের জাতীয় সড়ক ব্যবস্থার ৩ নং জাতীয় সড়ক, ৪ নং জাতীয় সড়ক ও ৮ নং জাতীয় সড়ক মুম্বইকে দেশের অন্যান্য অংশের সঙ্গে যুক্ত করেছে।[178] মুম্বই-পুনে এক্সপ্রেসওয়ে ভারতে নির্মিত প্রথম এক্সপ্রেসওয়ে।[179] এছাড়া মুম্বই-ভদোদরা এক্সপ্রেসওয়েটি বর্তমানে নির্মাণাধীন।[180] মাহিম কজওয়ে ও সদ্যনির্মিত রাজীব গান্ধী সমুদ্রসেতু দ্বীপশহরের সঙ্গে পশ্চিম উপনগরের সংযোগ রক্ষা করছে।[181] শহরের তিনটি প্রধান রাস্তা হল সিয়ন থেকে থানে পর্যন্ত প্রসারিত ইস্টার্ন এক্সপ্রেস হাইওয়ে, সিওন থেকে পানভেল পর্যন্ত প্রসারিত সিওন পানভেল এক্সপ্রেসওয়ে এবং বান্দ্রা থেকে বোরিবালি পর্যন্ত প্রসারিত ওয়েস্টার্ন এক্সপ্রেস হাইওয়ে।[182]",পাঠ্যাংশে “এছাড়া মুম্বই ভদোদরা এক্সপ্রেসওয়েটি নির্মাণাধীন” কীভাবে বর্ণিত হয়েছে?,এছাড়া মুম্বই-ভদোদরা এক্সপ্রেসওয়েটি বর্তমানে নির্মাণাধীন নয়।,wrong,contradiction,hard,
train_0682,no_context,,"""কেতাদুরস্ত"" এর ভাবার্থ কী?","ফিটফাট, পরিপাটি",correct,none,easy,
train_0683,no_context,,"""এঁড়ে গরুর দুধ"" এর ভাবার্থ কী?","অসম্ভব বস্তু, অলীক কল্পনা, যা কখনো হয় না",correct,none,easy,
train_0684,has_context,"মাসুমা আল মুবারক (জন্ম: ১৯৪৭) হচ্ছেন কুয়েতের প্রথম মহিলা মন্ত্রী, ২০০৫ সালের ২০শে জুন তিনি মন্ত্রীসভায় নিযুক্ত হন। তিনি মার্কিন যুক্তরাষ্ট্রে শিক্ষা লাভ করেছেন এবং রাষ্ট্রবিজ্ঞানের একজন অধ্যাপক।","অনুচ্ছেদ অনুযায়ী, “মাসুমা আল মুবারক জন্ম ১৯৪৭” প্রসঙ্গে কী তথ্য দেওয়া হয়েছে?","মাসুমা আল মুবারক (জন্ম: ১৯৪৭) হচ্ছেন কুয়েতের প্রথম মহিলা মন্ত্রী, ২০০৫ সালের ২০শে জুন তিনি মন্ত্রীসভায় নিযুক্ত হন।",correct,none,hard,
train_0685,has_context,নাইজেল মার্টিন ইভান্স (জন্ম ১০ নভেম্বর ১৯৫৭) একজন ব্রিটিশ কনজারভেটিভ পার্টির রাজনীতিবিদ যিনি ১৯৯২ সাল থেকে ল্যাঙ্কাশায়ারের রিবল ভ্যালির সংসদ সদস্য (এমপি) হিসেবে দায়িত্ব পালন করছেন। তিনি ২০১৭ থেকে ২০১৯ সাল পর্যন্ত ১৯২২ কমিটির যুগ্ম নির্বাহী সম্পাদক ছিলেন। তিনি ২০১০ থেকে ২০১৩ সাল পর্যন্ত স্পিকারের তিনজন ডেপুটিদের মধ্যে অন্যতম ওয়েস অ্যান্ড মিনসের প্রথম ডেপুটি চেয়ারম্যান হিসেবে দায়িত্ব পালন করেন। তিনি ২০২০ সালে ওয়েজ অ্যান্ড মিনসের দ্বিতীয় ডেপুটি চেয়ারম্যান নির্বাচিত হন। ইভান্স ইউরোপীয় ইউনিয়নের একজন শক্তিশালী সমালোচক এবং ২০১৬ সালের ইইউ গণভোটে ব্রেক্সিটকে সমর্থন করেছিলেন। তিনি তখন থেকে Le,পাঠ্যাংশে “তিনি ২০১৭ ২০১৯ পর্যন্ত ১৯২২” কীভাবে বর্ণিত হয়েছে?,তিনি ২০১৭ থেকে ২০১৯ সাল পর্যন্ত ১৯২২ কমিটির যুগ্ম নির্বাহী সম্পাদক ছিলেন।,correct,none,hard,
train_0686,no_context,,সম্পূর্ণ ভিন্ন কোনো আইন বা এই প্রসঙ্গের বাইরের কোনো তথ্য কি দিতে পারবেন?,"দুঃখিত, এই বিষয়ে আইনে স্পষ্ট কিছু উল্লেখ নেই বা আমার কাছে তথ্য নেই।",correct,none,easy,
train_0687,no_context,,"২৪০ ষষ্ঠ-শ্রেণির শিক্ষার্থীকে তারা প্রতি মাসে কতটি উপন্যাস পড়ে সে সম্পর্কে জিজ্ঞাসা করা হয়েছিল। ১/৬ শিক্ষার্থী তিন বা তার বেশি উপন্যাস পড়ে, ৩৫% শিক্ষার্থী দুটি উপন্যাস পড়ে, ৫/১২ জন শিক্ষার্থী একটি উপন্যাস পড়ে এবং বাকি শিক্ষার্থীরা কিছুই পড়ে না। উপন্যাস পড়ে না এমন শিক্ষার্থীর সংখ্যা কত?",২২,wrong,fabricated,easy,
train_0688,has_context,"স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৬৪-এর বিষয় পরিষদের নির্বাচিত প্রতিনিধি ও কর্মকর্তা বা কর্মচারীগণের সম্পর্ক।","স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৬৪-এর বিষয় কী?",পরিষদের নির্বাচিত প্রতিনিধি ও কর্মকর্তা বা কর্মচারীগণের সম্পর্ক,correct,none,easy,
train_0689,has_context,"১৯৪৪ সালে মোহাম্মদ রফি বোম্বেতে (বর্তমান মুম্বাই) চলে আসেন। তাঁর শ্যালক সেখানে তাঁকে ভেন্দী বাজারের মতো ব্যস্ততম এলাকায় দশ ফুট বাই দশ ফুট কক্ষে থাকার ব্যবস্থা করেন। সেখানে তানভীর নাকভী নামীয় একজন কবি - আবদুর রশীদ কারদার, মেহবুব খান এবং অভিনেতা-পরিচালক নাজিরের মতো চলচ্চিত্র পরিচালকের সাথে রফিকে পরিচয় করে দেন।[7] শ্যাম সুন্দর তখন মুম্বাইয়ে অবস্থান করছিলেন। তিনি রফিকে আবারো জিএম দুররানী'র সাথে দ্বৈত সঙ্গীতে অংশগ্রহণের জন্য আমন্ত্রণ জানান। শ্যাম সুন্দরের গাঁও কি গোরী চলচ্চিত্রের আজি দিল হো কাবু মে তো দিলদার কি এ্যায়সী তাঈসী গানের মাধ্যমে মোহাম্মদ রফি হিন্দী চলচ্চিত্রে প্রথম গান রেকর্ড করেন।[13]",অনুচ্ছেদের আলোকে “সেখানে তানভীর নাকভী নামীয় কবি” বিষয়ে প্রাসঙ্গিক তথ্যটি কী?,"সেখানে তানভীর নাকভী নামীয় একজন কবি - আবদুর রশীদ কারদার, মেহবুব খান এবং অভিনেতা-পরিচালক নাজিরের মতো চলচ্চিত্র পরিচালকের সাথে রফিকে পরিচয় করে দেন।",correct,none,hard,
train_0690,no_context,,'হর্ষ' শব্দের বিপরীতার্থক শব্দ-,সুধা,wrong,fabricated,easy,
train_0691,has_context,"বাংলাদেশ ১৯৭৪ সালে পাকিস্তানে অনুষ্ঠিত ওআইসি'র বিশেষ সম্মেলনে ৩২তম সদস্যপদ লাভ করে। OIC প্রতিষ্ঠিত হয় ২১ আগস্ট ১৯৬৯ সালে। এর সদর দপ্তর জেদ্দা (সৌদি আরব)। বর্তমানে OIC-এর সদস্য সংখ্যা ৫৭। এর দাপ্তরিক ভাষা তিনটি: আরবি, ইংরেজি, ফরাসি। ইসলামী উন্নয়ন ব্যাংক (IDB) ওআইসির একটি বিশেষায়িত ব্যাংক।",ইসলামী উন্নয়ন ব্যাংকের সংক্ষিপ্ত নাম কী?,IDBP,wrong,entity,hard,
train_0692,has_context,"বাল্যবিবাহ নিরোধ আইন, ২০১৭ হলো Child Marriage Restraint Act, 1929 রহিতপূর্বক সময়োপযোগী করিয়া নূতনভাবে প্রণীত একটি আইন।","বাল্যবিবাহ নিরোধ আইন, ২০১৭ কোন পুরাতন আইন রহিত করে?","Guardians and Wards Act, 1890",wrong,numeric,easy,
train_0693,no_context,,তারাশঙ্কর বন্দ্যোপাধ্যায়ের 'কবি' গ্রন্থে কোন বিষয়টি প্রাধান্য পেয়েছে?,আদিবাসীদের জীবন চিত্র,wrong,fabricated,easy,
train_0694,has_context,১৯৪৭ সালের সেপ্টেম্বরে অধ্যাপক আবুল কাশেমের নেতৃত্বে গঠিত সাংস্কৃতিক সংগঠন 'তমুদ্ধুন মজলিস' ঢাকা বিশ্ববিদ্যালয়ের ফজলুল হক হলে প্রথম রাষ্ট্রভাষার দাবি উত্থাপন করে।,তমদ্দুন মজলিস কত সালের কোন মাসে প্রথম রাষ্ট্রভাষার দাবি উত্থাপন করে?,১৯৪৮ সালের জানুয়ারি,wrong,numeric,easy,
train_0695,no_context,,'তিনি কথা বললেন না।' -বাক্যটির অস্তিবাচক রূপ কী হবে?,তিনি চুপ করে থাকলেন।,correct,none,easy,
train_0696,has_context,"ইমোজি শব্দটি এসেছে জাপানি শব্দ ই (絵, ""ছবি"") + মোজি (文字, ""অক্ষর"") থেকে। এর আক্ষরিক অর্থ হল চিত্রলিপি। এর থেকেই ইংরেজি সমার্থক শব্দ Emotion এবং Emoticon সৃষ্ট হয়েছে।[11]",পাঠ্যাংশে “থেকেই ইংরেজি সমার্থক শব্দ Emotion” কীভাবে বর্ণিত হয়েছে?,এর থেকেই ইংরেজি সমার্থক শব্দ Emotion এবং Emoticon সৃষ্ট হয়নি।,wrong,contradiction,hard,
train_0697,no_context,,মুনীর চৌধুরী কত সালে 'কবর' নাটকটি রচনা করেন?,১৯৭৩ সালে,wrong,fabricated,hard,
train_0698,has_context,"পেপ্যালের বর্তমান প্রতিষ্টানের সৃষ্টি হয় ২০০০ সালে কনফিনিটি এবং এক্স ডট কমের একত্রীকরণের মাধ্যমে [10] ম্যাক্স লেভচিন, পিটার থিয়েল এবং লুক নসেক ১৯৯৮ সয়ালে কনফিনিটি স্থাপন করেন মূলত পাম পাইলটের আর্থিক লেনদেন সুবিধা ও গুপ্তসঙ্কেত সেবা প্রদানকারী প্রতিষ্ঠান হিসাবে।[11] এলন মাস্ক ১৯৯৯ সনে এক্স ডট কম চালু করেন অনলাইন আর্থিক প্রিষেবা প্রতিষ্ঠান হিসেবে। এক্স ডট কম ও কনফিনিটি উভয়েই ১৯৯৯ সনের শেষভাগে তাদের ওয়েবসাইট চালু করে [12] উভয় প্রতিষ্ঠানই পালো আলটোর ইউনিভার্সিটি এভিনিউতে অবস্থিত ছিল। কনফিনিটির ওয়েবসাইট পাম পাইলট থেকে পাঠানো অর্থপ্রদান মিলনসাধন করার ব্যাপারে প্রাথমিকভাবে ফোকাস করা হয়ে ছিল।[13] এবং এক্স ডট কম ওয়েবসাইটে একটি বৈশিষ্ট্য হিসেবে ই-মেল অর্থপ্রদানের সঙ্গে একটি বৈশিষ্ট্য হিসেবে ই-মেল অর্থপ্রদানের সঙ্গে আর্থিক পরিষেবা প্রাথমিকভাবে যুক্ত ছিল।",পেপ্যাল নামক ই-কমার্স প্রতিষ্ঠানটি কবে প্রতিষ্ঠিত হয় ?,১৯৯৮ সালে,wrong,numeric,easy,
train_0699,has_context,"বিরাজ অধিকারী (১২ জুন ১৯৬১ - ৭ মার্চ ২০২৪) একজন ভারতীয় রাজনীতিবিদ ছিলেন। সিকিমে জন্মগ্রহণকারী অধিকারী প্রথমে ভারতীয় জাতীয় কংগ্রেসের একটি শাখা সিকিম প্রদেশ কংগ্রেস কমিটির সাধারণ সম্পাদক হন। এরপর অধিকারী সিকিম হিমালি রাজ্য পরিষদে যোগ দেন, এরপর সিকিম ন্যাশনাল পিপলস পার্টি গঠন করেন এবং সভাপতি হন। ২০২৪ সালের মার্চ মাসে মৃত্যুর কয়েক মাস আগে সক্রিয় রাজনীতি থেকে অবসর নেওয়ার আগে তিনি এই দলগুলি এবং হামরো সিকিম পার্টির অংশ হিসেবে সিকিম রাজ্যের বেশ কয়েকটি নির্বাচনেও অংশগ্রহণ করেছিলেন।",পাঠ্যাংশ থেকে “সিকিমে জন্মগ্রহণকারী অধিকারী প্রথমে ভারতীয়” সম্পর্কিত সঠিক তথ্যটি লিখুন।,সিকিমে জন্মগ্রহণকারী অধিকারী প্রথমে ভারতীয় জাতীয় কংগ্রেসের একটি শাখা সিকিম প্রদেশ কংগ্রেস কমিটির সাধারণ সম্পাদক হন।,correct,none,hard,
train_0700,no_context,,'মা ও মনি' হলো-,একটি ক্রীড়া প্রতিযোগিতার নাম,correct,none,easy,
train_0701,no_context,,তামিম এবং হেলাল একসাথে কেক বেক করছে। তামিম তার নিজের বাড়ি থেকে ময়দা এনেছে এবং হেলালের বাড়িতে ৪০০ গ্রাম ময়দা রয়েছে। প্রতিটি কেক ১০০ গ্রাম ময়দা প্রয়োজন এবং তামিমএবং হেলাল ৯টি কেক তৈরি করেছে। তামিম তার নিজের বাড়ি থেকে গ্রামে কত ময়দা এনেছিল?,৪৬৭,wrong,fabricated,easy,
train_0702,has_context,"সৈয়দ মুহাম্মদ ইবরাহিম (জন্ম: ৪ অক্টোবর, ১৯৪৯) বাংলাদেশের স্বাধীনতা যুদ্ধের একজন বীর মুক্তিযোদ্ধা ও রাজনীতিবিদ। তিনি কক্সবাজার-১ আসনের সাবেক সংসদ সদস্য। স্বাধীনতা যুদ্ধে তার সাহসিকতার জন্য বাংলাদেশ সরকার তাকে বীর প্রতীক খেতাব প্রদান করে। ২০২৪ সালে অসহযোগ আন্দোলনের পর রাষ্ট্রপতি জাতীয় সংসদ বিলুপ্ত করলে তিনি সংসদ সদস্য পদ হারান। তিনি বাংলাদেশ কল্যাণ পার্টির প্রতিষ্ঠাতা।",পাঠ্যাংশ অনুসারে “তিনি কক্সবাজার আসনের সাবেক সংসদ” সম্পর্কিত উত্তর দিন।,তিনি কক্সবাজার-২ আসনের সাবেক সংসদ সদস্য।,wrong,numeric,hard,
train_0703,no_context,,টেলেক্স এর মাধ্যমে কী প্রেরণ করা যায়?,শব্দ ও ছবি,wrong,fabricated,easy,looked up: telex transmits typed text/messages; neither candidate is correct
train_0704,has_context,সৌরভ গঙ্গোপাধ্যায় বা সৌরভ গাঙ্গুলী (জন্ম ৮ জুলাই ১৯৭২) একজন প্রাক্তন ভারতীয় ক্রিকেটার এবং ভারতীয় জাতীয় ক্রিকেট দলের প্রাক্তন অধিনায়ক।,সৌরভ গঙ্গোপাধ্যায়ের জন্ম তারিখ কত?,৮ জুলাই ১৯৭০।,wrong,numeric,hard,
train_0705,has_context,'হাসাহাসি' শব্দটির ব্যাসবাক্য হলো: হাসিতে হাসিতে যে ক্রিয়া।,"ব্যাসবাক্য অনুযায়ী, 'হাসাহাসি' শব্দটি কোন সমাসের উদাহরণ?",ব্যতিহার বহুব্রীহি,correct,none,hard,
train_0706,no_context,,"মিঃ কবির তার বাড়ির মেরামত করতে চান এবং এটি করার জন্য ৩০০ ফুট ধাতব ছাদ প্রয়োজন। যদি ছাদের প্রতিটি ফুটের দাম ৳৮ হয়, এবং ধাতব ছাদের সরবরাহকারী ২৫০ ফুট ধাতব ছাদ বিনামূল্যে নিয়ে আসে, তাহলে অবশিষ্ট ধাতব ছাদের জন্য মিঃ কবিরকে কত টাকা দিতে হবে?",৪০,wrong,fabricated,hard,
train_0707,has_context,১৬৬৩ খ্রিষ্টাব্দে মীর জুমলার মৃত্যুর পর শায়েস্তা খাঁ বাংলার সুবাদার পদে নিযুক্ত হন। একদিন একটি বিবাহ অনুষ্ঠানের জন্য উৎসব পালনের উদ্দেশ্যে বিশেষ অনুমতি নিয়ে শিবাজী ও তার বাহিনী পুনেতে প্রবেশ করে। শিবাজী নিজেই শায়েস্তা খাঁর মুখোমুখি হন এবং শিবাজীর তরবারির আঘাতে তার বৃদ্ধাঙ্গুলসহ তিনটি আঙ্গুল কেঁটে যায়। পুনের ঘটনায় বিক্ষুব্ধ হয়ে আওরঙ্গজেব শায়েস্তা খাঁকে বাংলায় প্রেরণ করেন।,শিবাজী কীভাবে শায়েস্তা খাঁর প্রাসাদে প্রবেশ করেন?,বিবাহ অনুষ্ঠানের বরপক্ষ সেজে বিশেষ অনুমতি নিয়ে,correct,none,easy,
train_0708,no_context,,"""খরচের খাতায়"" এর শাব্দিক অর্থ কী?",খরচের খাতায় (expense account book-এ),correct,none,easy,
train_0709,no_context,,ফ্রয়েড কত সালের ফেব্রুয়ারিতে মুখগহ্বরে লিউকোপ্লাকিয়া দেখতে পান?,১৯২৩ সালের ফেব্রুয়ারিতে,correct,none,easy,
train_0710,has_context,"তিনি পাহাড়তলী ইউরোপিয়ান ক্লাবে[৯][১০] ১৯৩২ খ্রিষ্টাব্দের সশস্ত্র আক্রমণে, ১৫ জনের একটি বিপ্লবী দলের নেতৃত্ব দেওয়ার জন্য পরিচিত,[১১] এই সময়ে একজন নিহত ও ১১ জন আহত হন।",পাহাড়তলী ইউরোপিয়ান ক্লাব আক্রমণে প্রীতিলতা কত জনের বিপ্লবী দলের নেতৃত্ব দেন?,১২ জনের দল।,wrong,numeric,hard,
train_0711,has_context,পদ্মা বহুমুখী সেতুতে ৪২টি পিয়ার এবং ৪১টি স্প্যান রয়েছে। এর মোট দৈর্ঘ্য ৬.১৫ কিলোমিটার।,পদ্মা সেতুতে মোট কতটি স্প্যান রয়েছে?,৪২টি।,wrong,numeric,hard,
train_0712,no_context,,একটি বাসে ৫০ জন যাত্রী ছিল । রাস্তায় আরও ৪০ জন যাত্রী বাসে উঠল । এখন বাসে মোট কতজন যাত্রী থাকবে ?,105,wrong,fabricated,easy,
train_0713,no_context,,আর. কে. নারায়ণের প্রথম উপন্যাসের নাম কী?,দ্য গাইড (The Guide),wrong,fabricated,easy,
train_0714,has_context,'জনাকীর্ণ' শব্দটির ব্যাসবাক্য হলো: জন দ্বারা আকীর্ণ।,"ব্যাসবাক্য অনুযায়ী, 'জনাকীর্ণ' শব্দটি কোন সমাসের উদাহরণ?",দ্বিতীয়া তৎপুরুষ,wrong,contradiction,hard,
train_0715,has_context,"তাই ইউ-সুয়ান (জন্ম: ৯ নভেম্বর ২০০২) হলেন একজন তাইওয়ানি তীরন্দাজ, যিনি চীনা তাইপেইয়ের প্রতিনিধি হিসেবে বিভিন্ন আন্তর্জাতিক প্রতিযোগিতায় অংশগ্রহণ করে থাকেন। ইউ-সুয়ান চীনা তাইপেইয়ের হয়ে ২০২৪ গ্রীষ্মকালীন অলিম্পিকে অংশগ্রহণ করেছেন।",তাই ইউ-সুয়ান কবে জন্মগ্রহণ করেন?,৯ নভেম্বর ২০২৪,wrong,numeric,easy,
train_0716,no_context,,ALU কোন কোন লজিক্যাল অপারেশন সম্পন্ন করতে পারে?,শুধু AND ও OR,wrong,fabricated,easy,
train_0717,no_context,,আলোচনার বিষয়বস্তু অনুসারে বাংলা ব্যাকরণকে কয়টি অংশে বিভক্ত করা হয়েছে?,৪টি,correct,none,hard,
train_0718,has_context,বাছাই কমিটি কর্তৃক নির্বাচিত হতে হবে।,বয়স্ক ভাতা পাওয়ার জন্য প্রার্থীকে কার দ্বারা নির্বাচিত হতে হয়?,বাছাই কমিটি,correct,none,easy,
train_0719,has_context,ধুপি (বৈজ্ঞানিক নাম: Pseudozizeeria maha(Kollar))[1] এক প্রজাতির ছোট আকারের প্রজাপতি যার শরীর ও ডানা হালকা ধূসর-খয়েরি বর্ণের এবং বিন্দু দেখা যায়। এরা 'লাইসিনিডি' গোত্রের এবং 'পলিয়োম্যাটিনি' উপগোত্রের সদস্য।,ধুপি প্রজাপতির বৈজ্ঞানিক নাম কী ?,পলিয়োম্যাটিনি maha,wrong,entity,easy,
train_0720,has_context,বিশ্ববিদ্যালয়ের তৎকালীন উপাচার্য রফিকুল ইসলাম চৌধুরী ১৯৯৩ সালের ১৭ ফেব্রুয়ারি মিনারের ভিত্তিপ্রস্তর স্থাপন করেন।,চবির কেন্দ্রীয় শহীদ মিনারের ভিত্তিপ্রস্তর কে ও কবে স্থাপন করেন?,"উপাচার্য আজিজুর রহমান মল্লিক, ১৯৯১ সালের ১৭ ফেব্রুয়ারি",wrong,numeric,hard,
train_0721,has_context,"জোসেফ চার্লস বাটলার (জন্ম: ৮ সেপ্টেম্বর, ১৯৯০) সমারসেটের টাউনটনে জন্মগ্রহণকারী ইংরেজ ক্রিকেটার। সাধারণভাবে জস বাটলার নামে পরিচিত। বর্তমানে তিনি ইংল্যান্ড ক্রিকেট দলের প্রতিনিধিত্ব করছেন। পাশাপাশি ল্যাঙ্কাশায়ার কাউন্টি ক্রিকেট ক্লাবের হয়ে খেলে থাকেন। দলে তিনি মূলতঃ ডানহাতি ব্যাটসম্যান এবং উইকেট-রক্ষকের দায়িত্ব পালন করে থাকেন। ২০১০ সালে তিনি উইজডেন বর্ষসেরা কিশোর বিদ্যালয় ক্রিকেটার হিসেবে নির্বাচিত হন।",জস বাটলার কবে জন্মগ্রহণ করেন?,"৮ সেপ্টেম্বর, ২০১০",wrong,numeric,easy,
train_0722,has_context,"সর্বশেষ বিশ্বকাপ অনুষ্ঠিত হয়েছে রাশিয়ায়, ২০১৮ সালের ১৪ জুন থেকে ১৫ জুলাই পর্যন্ত। এই বিশ্বকাপে ফ্রান্স ক্রোয়েশিয়াকে ফাইনালে ৪-২ গোলে পরাজিত করে শিরোপা জিতে নেয়।",সর্বশেষ ফিফা বিশ্বকাপ আন্তর্জাতিক ফুটবল প্রতিযোগিতায় কোন দেশ জয়ী হয়েছিল ?,ফ্রান্স,correct,none,hard,
train_0723,no_context,,নেটবুকের প্রদর্শনী সাধারণত কত ইঞ্চির কম?,১ টেরাবাইট,wrong,fabricated,easy,looked up: netbook reference specifications
train_0724,has_context,"মিরিয়াম জেন অ্যালিস ডেভিস (জন্ম ২ জুন ১৯৭৫), মিমস ডেভিস নামে পরিচিত, একজন ব্রিটিশ কনজারভেটিভ পার্টির রাজনীতিবিদ যিনি ২০১৯ সাল থেকে মিড সাসেক্সের সংসদ সদস্য (এমপি) হিসাবে দায়িত্ব পালন করছেন। তিনি ডিসেম্বর ২০২৩ সাল থেকে প্রতিবন্ধী ব্যক্তি, স্বাস্থ্য ও কর্ম প্রতিমন্ত্রী হিসাবে দায়িত্ব পালন করেছেন। তিনি এর আগে অক্টোবর ২০২২ থেকে ডিসেম্বর ২০২৩ পর্যন্ত সামাজিক গতিশীলতা, যুব ও অগ্রগতির জন্য সংসদীয় আন্ডার সেক্রেটারি এবং সেপ্টেম্বর থেকে সেফগার্ডিং-এর জন্য সংসদীয় আন্ডার-সেক্রেটারি অফ স্টেট হিসেবে দায়িত্ব পালন করেন। অক্টোবর ২০২২। ডেভিস প্রথম মে ২০১৫ সালে ইস্টলেগের সংসদ সদস্য (এমপি) হিসাবে নির্বাচি",মিমস ডেভিস কবে জন্মগ্রহণ করেন?,"মিরিয়াম জেন অ্যালিস ডেভিস (জন্ম ২ জুন ১৯৭৫), মিমস ডেভিস নামে পরিচিত, একজন ব্রিটিশ কনজারভেটিভ পার্টির রাজনীতিবিদ যিনি ২০১৯ সাল থেকে মিড সাসেক্সের সংসদ সদস্য (এমপি) হিসাবে দায়িত্ব পালন করছেন।",correct,none,hard,sentence dump
train_0725,no_context,,'যা পগবের্ ছিল এখন নেই'-এক কথায় কী হবে?,ভূতপশবর্,correct,none,hard,
train_0726,no_context,,'তমুদ্দুন মজলিস'-এর নেতা জনাব আবুল কাশেম ঢাকা বিশ্ববিদ্যালয়ের কোন বিষয়ের শিক্ষক ছিলেন?,রসায়ন বিজ্ঞান,wrong,fabricated,hard,
