item_id,condition,context,question,answer,your_label,your_type,your_difficulty,your_notes
train_1195,has_context,মনোয়ারা বেগম (জন্ম: ৩ জুলাই ১৯৫০) হলেন বাংলাদেশের একজন প্রখ্যাত রাজনীতিবিদ ও সংরক্ষিত নারী আসন-১৭ থেকে নির্বাচিত জাতীয় সংসদ সদস্য। তিনি জাতীয় সংসদের ৫০টি সংরক্ষিত নারী আসনে প্রথমাবস্থায় নির্বাচিত অপর ৪৭ জন সদস্যের সাথে ২০১৪ সালের ১৯ মার্চ “সংসদ সদস্য” পদে নির্বাচিত হন।,অনুচ্ছেদে “তিনি জাতীয় সংসদের ৫০টি সংরক্ষিত” প্রসঙ্গে কোন তথ্য উল্লেখ আছে?,তিনি জাতীয় সংসদের ৫০টি সংরক্ষিত নারী আসনে প্রথমাবস্থায় নির্বাচিত অপর ৪৭ জন সদস্যের সাথে ২০১৪ সালের ১৯ মার্চ “সংসদ সদস্য” পদে নির্বাচিত হন।,correct,none,hard,
train_1196,has_context,"নাজমুন মুনিরা ন্যান্সি (জন্ম: ১৩ ডিসেম্বর ১৯৮৯), ন্যান্সি নামে পরিচিত, একজন বাংলাদেশী সংগীতশিল্পী। তার সঙ্গীত জীবন শুরু হয় ২০০৬ সালে হৃদয়ের কথা চলচ্চিত্রের গান গেয়ে। ২০০৯ সালের তার প্রথম অ্যালবাম ভালোবাসা অধরা মুক্তি পায়। ২০১১ সালের প্রজাপতি চলচ্চিত্রের গানে কণ্ঠ দিয়ে তিনি প্রথমবারের মত জাতীয় চলচ্চিত্র পুরস্কার অর্জন করেন। এছাড়া মেরিল-প্রথম আলো পুরস্কার-এ ২০১০ থেকে ২০১৬ সাল পর্যন্ত টানা সাতবার তারকা জরিপে শ্রেষ্ঠ কণ্ঠশিল্পী (নারী) বিভাগে পুরস্কার অর্জন করেন।",পাঠ্যাংশ অনুসারে “নাজমুন মুনিরা ন্যান্সি জন্ম ১৩” সম্পর্কিত উত্তর দিন।,"নাজমুন মুনিরা ন্যান্সি (জন্ম: ১৩ ডিসেম্বর ১৯৮৯), ন্যান্সি নামে পরিচিত, একজন বাংলাদেশী সংগীতশিল্পী।",correct,none,hard,
train_1197,has_context,"ক্লে ১২ বছর বয়সে প্রশিক্ষণ শুরু করেন। ১৯৬৪ খ্রিস্টাব্দে ২২ বছর বয়সে তিনি সনি লিস্টনকে পরাজিত করে বিশ্ব হেভিওয়েট চ্যাম্পিয়নশিপ জিতে নেন। ফেব্রুয়ারি ২৫ থেকে সেপ্টেম্বর ১৯ পর্যন্ত তিনি অবিতর্কিত হেভিওয়েট বক্সিং চ্যাম্পিয়ন হিসেবে সম্মান পান। এর কয়েকদিন পরে, তিনি নেশন অব ইসলামে যোগদান করে তাঁর নাম পরিবর্তন করেন। ১৯৭৫ খ্রিস্টাব্দে তিনি সুন্নি ইসলামে ধর্মান্তরিত হন।",মুহাম্মদ আলী কত বছর বয়স থেকে পেশাদারী মুষ্টিযুদ্ধের জন্য প্রশিক্ষণ শুরু করেন ?,১৪,wrong,numeric,easy,
train_1198,has_context,"বিশ্বের ইতিহাস বলতে এখানে পৃথিবী নামক গ্রহে বসবাসকারী মানবজাতির ইতিহাস বোঝানো হয়েছে, গ্রহ হিসেবে পৃথিবীর ইতিহাস নয়। মানুষের ইতিহাস মূলত পুরাপ্রস্তর যুগে পৃথিবী জুড়ে শুরু হয়। আদিম যুগ থেকে প্রাপ্ত সকল প্রত্নতাত্ত্বিক ও লিখিত দলিল এর আওতাভুক্ত। লিখন পদ্ধতি আবিষ্কারের মধ্য দিয়ে প্রাচীন প্রামাণ্য ইতিহাসের[1] শুরু হয়।[2][3] যদিও লিখন পদ্ধতি আবিষ্কারের পূর্ববর্তী যুগেও সভ্যতার নিদর্শন পাওয়া গেছে। প্রাগৈতিহাসিক যুগের সূচনা ঘটে পুরাপ্রস্তর যুগে। সেখান থেকে সভ্যতা প্রবেশ করে নব্যপ্রস্তর যুগে এবং এসময় কৃষি বিপ্লবের (খ্রিস্টপূর্ব ৮০০০-খ্রিস্টপূর্ব ৫০০০ অব্দ) সূচনা ঘটে। নব্যপ্রস্তর যুগের বিপ্লবে উদ্ভিদ ও পশুর গৃহপালন এবং নিয়মানুগ কৃষিপদ্ধতি রপ্ত করা মানব সভ্যতার একটি অনন্য মাইলফলক হিসেবে চিহ্নিত।[4][5][6] কৃষির উন্নয়নের সঙ্গে সঙ্গে বেশির ভাগ মানুষ যাযাবর জীবনযাত্রা ত্যাগ করে স্থায়ীভাবে কৃষকের জীবন গ্রহণ করে। তবে বহু সমাজে যাযাবর জীবনব্যবস্থা রয়ে যায়, বিশেষ করে ভৌগোলিকভাবে বিচ্ছিন্ন অঞ্চলগুলিতে ও যেখানে আবাদযোগ্য উদ্ভিদ প্রজাতির অভাব ছিল। কৃষি থেকে প্রাপ্ত খাদ্য নিরাপত্তা ও উদ্বৃত্ত উৎপাদনের ফলে গোষ্ঠীগুলি ধীরে ধীরে বৃদ্ধি পেয়ে আরও বড় সামাজিক প্রতিষ্ঠানের জন্ম দেয়। যোগাযোগ ব্যবস্থার উন্নয়নও এক্ষেত্রে একটি উল্লেখযোগ্য ভূমিকা রাখে।",নব্যপ্রস্তর যুগের আগের যুগটির নাম কী ?,প্রদত্ত অনুচ্ছেদে সরাসরি আগের যুগটির নাম উল্লেখ নেই; পুরাপ্রস্তর যুগের পর নব্যপ্রস্তর যুগের বিপ্লবের আলোচনা আছে।,correct,none,easy,
train_1199,no_context,,মিশেল ফুকোর প্রথম প্রধান গ্রন্থের নাম কী?,ডিসিপ্লিন অ্যান্ড পানিশ (১৯৭৫),wrong,fabricated,easy,
train_1200,no_context,,'হারিকিরি' শব্দের অথর্ ,আত্মহত্যা,,,,
train_1201,has_context,"কলকাতা বিশ্ববিদ্যালয় কমিশন ঢাকা বিশ্ববিদ্যালয় প্রতিষ্ঠার ব্যাপারে তেরোটি সুপারিশ করেছিল, এবং কিছু রদবদল সহ তা ১৯২০ সালের ভারতীয় আইন সভায় গৃহীত হয়। ভারতের তদানীন্তন গভর্নর জেনারেল ১৯২০ সালের ২৩শে মার্চ তাতে সম্মতি প্রদান করেন। স্যাডলার কমিশনের অন্যতম সদস্য লন্ডন বিশ্ববিদ্যালয়ের একাডেমিক রেজিস্টার পি. জে. হার্টগ ১৯২০ সালের ১লা ডিসেম্বর ঢাকা বিশ্ববিদ্যালয়ের উপাচার্য হিসেবে নিয়োগ প্রাপ্ত হন। ১৯২১ সালের ১লা জুলাই ঢাকা বিশ্ববিদ্যালয় আনুষ্ঠানিক ভাবে কার্যক্রম শুরু করে।",১৯২০ সালের ডিসেম্বরে ঢাকা বিশ্ববিদ্যালয়ের উপাচার্য কে হন?,পি. জে. হার্টঘ,,,,
train_1202,no_context,,'থোড়া' শব্দের শুদ্ধ বিপরীত শব্দ কোনটি?,জিয়াদা,correct,none,easy,
train_1203,no_context,,নিচের কোনটি উপন্যাস নয়?,কবিতার কথা,correct,none,easy,
train_1204,has_context,"স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ১৭-এর বিষয় নদী ভাঙ্গন, প্রাকৃতিক দুর্যোগ, ইত্যাদি কারণে পরিষদ পুনর্গঠন।","স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ১৭-এর বিষয় কী?","নদী ভাঙ্গন, প্রাকৃতিক দুর্যোগ, ইত্যাদি কারণে পরিষদ পুনর্গঠন",correct,none,easy,
train_1205,has_context,"স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৩৩-এর বিষয় চেয়ারম্যানের প্যানেল।","স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৩৩-এর বিষয় কী?",চেয়ারম্যানের প্যানেল,correct,none,easy,
train_1206,has_context,"রবীন্দ্রনাথ ঠাকুর সুভাষচন্দ্রকে 'দেশনায়ক'[7] আখ্যা দিয়ে তাসের দেশ নৃত্যনাট্যটি তাঁকে উৎসর্গ করেন। উৎসর্গপত্রে লেখেন: ""স্বদেশের চিত্তে নূতন প্রাণ সঞ্চার করবার পূণ্যব্রত তুমি গ্রহণ করেছ, সেই কথা স্মরণ ক’রে তোমার নামে ‘তাসের দেশ’ নাটিকা উৎসর্গ করলুম।""[8] আজাদ হিন্দ ফৌজের অভিযান ব্যর্থতায় পর্যবসিত হলেও, সুভাষচন্দ্রের শৌর্য ও আপোষহীন রণনীতি তাঁকে ভারতব্যাপী জনপ্রিয়তা দান করে। নেতাজির জন্মদিন বর্তমানে পশ্চিমবঙ্গে , ত্রিপুরায় , অসমে ও ওডিশায় রাষ্ট্রীয় ছুটির দিন হিসেবে পালিত হয়। স্বাধীনতার পর কলকাতার একাধিক রাস্তা তাঁর নামে নামাঙ্কিত করা হয়। বর্তমানে কলকাতার একমাত্র ইন্ডোর স্টেডিয়াম নেতাজি ইন্ডোর স্টেডিয়াম তাঁর নামে নামাঙ্কিত। নেতাজির জন্মশতবর্ষ উপলক্ষে দমদম বিমানবন্দরের নাম পরিবর্তিত করে নেতাজি সুভাষচন্দ্র বসু আন্তর্জাতিক বিমানবন্দর রাখা হয়। তাঁর নামে কলকাতায় স্থাপিত হয় নেতাজি সুভাষ মুক্ত বিশ্ববিদ্যালয় ও নেতাজি সুভাষ ইঞ্জিনিয়ারিং কলেজ এবং দিল্লিতে স্থাপিত হয় নেতাজি সুভাষ ইনস্টিটিউট অফ টেকনোলজি। কলকাতা মেট্রোর দুটি স্টেশন বর্তমানে নেতাজির নামাঙ্কিত: 'নেতাজি ভবন' (পূর্বনাম ভবানীপুর) ও 'নেতাজি' (পূর্বনাম কুঁদঘাট)।",সুভাষচন্দ্র বসুকে কে দেশনায়ক আখ্যা দিয়েছিলেন ?,আন্তর্জাতিক ঠাকুর,wrong,,easy,
train_1207,no_context,,"""চাল বাড়ানো"" এর ভাবার্থ কী?",জীবনযাত্রার ব্যয় বাড়ানো,correct,none,easy,
train_1208,no_context,,'মানুষের মৃত্যু হলে তবুও মানব থেকে যায়' পঙ্‌ক্তিটি কার রচনা?,শামসুর রাহমান,wrong,fabricated,easy,
train_1209,has_context,নাগরিকরা 618 সালে তাদের বিনামূল্যে শস্যের অধিকার হারায় যখন হেরাক্লিয়াস বুঝতে পেরেছিলেন যে পারস্য যুদ্ধের ফলে শহরটি আর মিশর থেকে সরবরাহ করা যাবে না।,কোন সালে কনস্টান্টিনোপলের নাগরিকরা তাদের বিনামূল্যে শস্যের অধিকার হারায়?,634 সাল,wrong,numeric,hard,
train_1210,no_context,,1 থেকে 100 এর মধ্যে কতগুলো সংখ্যা আছে যাদেরকে দুইটি স্বাভাবিক সংখ্যার বর্গের অন্তর আকারে প্রকাশ করা যায়?,80,wrong,fabricated,easy,
train_1211,has_context,"উত্তরপ্রদেশ রাজ্যে বিভিন্ন প্রজাতির পাখিও দেখা যায়।[78] সাধারণ পাখির মধ্যে পায়রা, ময়ূর, বনমোরগ, ব্ল্যাক প্যাট্রিজ, পাতি চড়ুই, সংবার্ড, ব্লু জে, প্যারাকিট, কোয়েল, বুলবুল, নাকতা হাঁস, মাছরাঙ্গা, কাঠঠোকরা, কাদাখোঁচা ও টিয়াপাখি উল্লেখযোগ্য। রাজ্যের পাখিরালয়গুলি হল বাখিরা অভয়ারণ্য, জাতীয় চম্বল অভয়ারণ্য, চন্দ্রপ্রভা অভয়ারণ্য, হস্তিনাপুর অভয়ারণ্য, কাইমুর অভয়ারণ্য ও ওখলা অভয়ারণ্য।[79]",পাঠ্যাংশ থেকে “উত্তরপ্রদেশ রাজ্যে বিভিন্ন প্রজাতির পাখিও” সম্পর্কিত সঠিক তথ্যটি লিখুন।,উত্তরপ্রদেশ রাজ্যে বিভিন্ন প্রজাতির পাখিও দেখা যায় নয়।,wrong,,hard,
train_1212,has_context,১৯৭১ সালের ২৬ মার্চের প্রথম প্রহরে বঙ্গবন্ধু শেখ মুজিবুর রহমান তৎকালীন ইপিআর (EPR) রেডিও ট্রান্সমিটার (ওয়্যারলেস) এবং টেলিগ্রামের মাধ্যমে বাংলাদেশের স্বাধীনতার ঘোষণা জারি করেন।,১৯৭১ সালের ২৬ মার্চের প্রথম প্রহরে কে বাংলাদেশের স্বাধীনতার ঘোষণা জারি করেন?,বঙ্গবন্ধু শেখ মুজিবুর রহমান,correct,none,easy,
train_1213,has_context,"ইউসুফ আলী চৌধুরী (মোহন মিয়া) (২৯ ডিসেম্বর ১৯০৫ - ২৬ নভেম্বর ১৯৭১) ভারতীয় উপমহাদেশের একজন প্রভাবশালী বাঙ্গালি রাজনীতিবিদ, যিনি ভারত-বিভাগ ও পাকিস্তান প্রতিষ্ঠায় এবং মুসলমান সমাজের উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রেখেছেন। তাঁর পিতা চৌধুরী ময়েজউদ্দীন বিশ্বাস ছিলেন জমিদার। নিজে জমিদার পরিবারের সন্তান হয়েও তিনি ব্রিটিশ আমলে নির্যাতিত প্রজাদের জন্য আন্দোলন শুরু করেন। ব্রিটিশ শাসন বিরোধী আন্দোলনে তাঁর সক্রিয় ভূমিকা ছিল। তাঁর জন্ম: ১৯০৫ খ্রিস্টাব্দের ২৯শে ডিসেম্বর, মৃত্যু: ১৯৭১ খ্রিস্টাব্দের ২৬শে নভেম্বর। ১৯৫৪ খ্রিস্টাব্দের যুক্তফ্রন্ট নির্বাচনে অংশ নিয়ে তিনি পূর্ব পাকিস্তানের প্রাদেশিক পরিষদের সদ",ইউসুফ আলী চৌধুরী কবে জন্মগ্রহণ করেন?,"তাঁর জন্ম: ১৯০৫ খ্রিস্টাব্দের ২৯শে ডিসেম্বর, মৃত্যু: ১৯৭১ খ্রিস্টাব্দের ২৬শে নভেম্বর।",correct,none,easy,
train_1214,has_context,রামছাগল' শব্দটিতে 'রাম' উপসর্গ ব্যবহৃত হয়েছে।,অনুচ্ছেদে “রামছাগল শব্দটিতে রাম উপসর্গ ব্যবহৃত” প্রসঙ্গে কোন তথ্য উল্লেখ আছে?,রামছাগল' শব্দটিতে 'রাম' উপসর্গ ব্যবহৃত হয়েছে।,correct,none,hard,
train_1215,no_context,,‘সংবর্ধনা’ শব্দের সন্ধি বিচ্ছেদ কী?,সম্ + বর্ধনা,correct,none,hard,
train_1216,no_context,,'যোগ' শব্দটির কোন বিশে−ষণটা সঠিক?,√যুজ্‌ + ঘঞ্‌,correct,none,hard,
train_1217,has_context,"ডা: নিশিকান্ত বসু ও হেমলতা বসুর তৃতীয় সন্তান জ্যোতি বসুর জন্ম ১৯১৪ খ্রিস্টাব্দের ৮ জুলাই কলকাতার ৪৩/১ হ্যারিসন রোডস্থ (বর্তমান মহাত্মা গান্ধী রোড) বাসভবনে।[4] তাঁর প্রকৃত নাম ছিল জ্যোতিরিন্দ্র বসু; ডাকনাম ছিল গনা। পিতা নিশিকান্ত ছিলেন এক প্রথিতযশা ডাক্তার এবং মা হেমলতা ছিলেন এক গৃহবধূ।[5] ১৯১৭ খ্রিস্টাব্দে তাঁর পিতামাতা ওল্ড হিন্দুস্তান বিল্ডিং-এর (বর্তমান ফুটনানি চেম্বার) একটি ভাড়াবাড়িতে উঠে আসেন। ১৯২০ খ্রিস্টাব্দে কলকাতারই ৫৫এ হিন্দুস্তান রোডস্থ নিজস্ব বাসভবনে উঠে আসেন তাঁরা। উল্লেখ্য, বসু পরিবারের আদিনিবাস ছিল ব্রিটিশ বাংলা প্রদেশের ঢাকা জেলার (অধুনা বাংলাদেশ রাষ্ট্রের নারায়ণগঞ্জ জেলার সোনারগাঁ উপজেলার বারদী গ্রামে।)[ক]",পাঠ্যাংশে “পিতা নিশিকান্ত এক প্রথিতযশা ডাক্তার” কীভাবে বর্ণিত হয়েছে?,পিতা নিশিকান্ত ছিলেন এক প্রথিতযশা ডাক্তার এবং মা হেমলতা ছিলেন এক গৃহবধূ।,correct,none,hard,
train_1218,no_context,,"""ডাক বাড়া"" এর ভাবার্থ কী?",নিলামের ডাকে টাকার অঙ্ক বৃদ্ধি পাওয়া,correct,none,easy,
train_1219,no_context,,ফটোশপ ৩.০ তে কোন গুরুত্বপূর্ণ ফিচার যুক্ত করা হয়?,লেয়ার প্যানেল,correct,none,easy,
train_1220,has_context,"শুরুতে তিনি জাতীয় যৌনতার প্রতীক হিসেবে চিত্রিত হয়েছিলেন।[16] পরবর্তীকালে এ জাতীয় অভিনয় থেকে দূরে সরে এসে বহুমূখী অভিনয়ের দিকে ধাবিত হন। কাশ, দৃষ্টি, লেকিন, রুদালী'র ন্যায় চলচ্চিত্রে অভিনয় করে সুনাম কুড়ান। তন্মধ্যে, ১৯৯৩ সালে মুক্তিপ্রাপ্ত রুদালী'র জন্য সেরা অভিনেত্রী বিভাগে জাতীয় চলচ্চিত্র পুরস্কার ও সেরা অভিনেত্রী হিসেবে চলচ্চিত্র সমালোচক পুরস্কার পান তিনি।[17] এরপর তিনি গারদিশ, প্রহার: দ্য ফাইনাল এটাক ও ক্রান্তিবীর চলচ্চিত্রে পার্শ্ব ভূমিকায় অবতীর্ণ হন। তন্মধ্যে ১৯৯৪ সালে মুক্তিপ্রাপ্ত ক্রান্তিবীরের জন্য চতুর্থবার ফিল্মফেয়ার পুরস্কার লাভ করেন। তবে, ১৯৯০-এর দশক থেকে ২০০০-এর দশক পর্যন্ত অনিয়মিতভাবে অংশ নিয়েছেন তিনি।",ভারতীয় চলচ্চিত্র অভিনেত্রী ডিম্পল চুন্নিভাই কপাড়িয়া কত সালে সর্বপ্রথম জাতীয় চলচ্চিত্র পুরস্কার পেয়েছিলেন ?,তিনি সর্বপ্রথম **১৯৯৪ সালে ‘ক্রান্তিবীর’** চলচ্চিত্রের জন্য জাতীয় চলচ্চিত্র পুরস্কার পান।,,,,
train_1221,has_context,'নিরর্থক' শব্দটির ব্যাসবাক্য হলো: নেই অর্থ যাতে।,"ব্যাসবাক্য অনুযায়ী, 'নিরর্থক' শব্দটি কোন সমাসের উদাহরণ?",নঞ তৎপুরুষ,wrong,,easy,
train_1222,has_context,'কাগজ-পত্র' শব্দটির ব্যাসবাক্য হলো: কাগজ ও পত্র।,"ব্যাসবাক্য অনুযায়ী, 'কাগজ-পত্র' শব্দটি কোন সমাসের উদাহরণ?",কর্মধারয়,wrong,,easy,
train_1223,has_context,'মহাত্মা' শব্দটির ব্যাসবাক্য হলো: মহৎ আত্মা যার।,"ব্যাসবাক্য অনুযায়ী, 'মহাত্মা' শব্দটি কোন সমাসের উদাহরণ?",বহুব্রীহি,correct,none,easy,
train_1224,no_context,,'নবীনবরণ' কোন সমাসের উদাহরণ?,কর্মধারয়,correct,none,easy,
train_1225,no_context,,বাংলাদেশের সরকার প্রধান (Head of Government) কে?,রাষ্ট্রপতি,wrong,fabricated,easy,
train_1226,has_context,"রাজা চৌধুরী (জন্ম: ২৩ জুলাই ১৯৭৫) হলেন একজন ভারতীয় টেলিভিশন অভিনেতা, লেখক ও চলচ্চিত্র প্রযোজক। তিনি প্রধানত ভোজপুরি চলচ্চিত্রে কাজ করেন। ২০০৮ সালে তিনি কালার্স টিভির আপাতবাস্তব অনুষ্ঠান বিগ বস-এ প্রতিযোগী হিসেবে অংশগ্রহণ করেন, যেখানে তিনি প্রথম রানার আপ হন।",রাজা চৌধুরী কবে জন্মগ্রহণ করেন?,২৩ জুলাই ১৯৭৫,correct,none,hard,
train_1227,has_context,"যে সব তালের পদবিভাগ গুলি সমান মাত্রার দ্বারা গঠিত,তাকে সমপদী তাল বলে। যেমন: দাদরা তালটি ০৬ মাত্রা দ্বারা গঠিত,এর পদবিভাগটি হচ্ছে-- ধা ধি না । না তি না।। আর্থাৎ তিন তিন করে সামান মাত্রা নিয়ে এর পদবিভাজন করা হযেছে। কাহারবা,ত্রিতাল,চৌতাল ইত্যাদিও সমপদী তাল। যে সব তালের পদবিভাগ গুলি অসমান সেই সব তালকে বিসমপদী তাল বলা হয়। যেমন তেওড়া তালটি ০৭ মাত্রার এবং এর পদবিভাজনটি হচ্ছে-- ধা ধি না । ধি না । ধি না ।। অর্থাৎ তিন দুই দুই করে অসমান ভাবে পদ বিভাজন করা হয়েছে। ঝাপতাল, ধামার ইত্যদিও বিসমপদী তাল। সমান সংখ্যক মাত্রা বিশিষ্ট যে কোন বোল বা বাণী পর পর তিনবার বাজিয়ে গদের মুখে আসাকে তিহাই বলে। তেহাই দুই প্রকার। যথা: দমদার তেহাই ও বেদমদার তেহাই। যে তেহাই এর মধ্যবর্তী সময়ে দম নেয়ার অবকাশ থাকে তাকে দমদার তেহাই বলে। যে তেহাই এর মধ্যবর্তী সময়ে দম নেয়ার অবকাশ থাকেনা তাকে বেদমদার তেহাই কলে।",প্রদত্ত অনুচ্ছেদে “যেমন তেওড়া তালটি ০৭ মাত্রার” সম্পর্কে মূল বক্তব্যটি কী?,যেমন তেওড়া তালটি ০৭ মাত্রার এবং এর পদবিভাজনটি হচ্ছে-- ধা ধি না ।,correct,none,hard,
train_1228,has_context,১৭৭৪ সালের সনদে কলকাতায় সুপ্রিম কোর্ট অব জুডিকেচার প্রতিষ্ঠিত হয়।,প্রদত্ত প্রসঙ্গ অনুযায়ী বাংলাদেশের বিচারব্যবস্থার ঐতিহাসিক বিকাশ সম্পর্কে কী বলা হয়েছে?,১৭৭৫ সালের সনদে কলকাতায় সুপ্রিম কোর্ট অব জুডিকেচার প্রতিষ্ঠিত হয়।,wrong,numeric,hard,
train_1229,has_context,"ইন্টেল স্থাপিত হয় ১৯৬৮ সালে মাউন্টেন ভিউ, ক্যালিফোর্নিয়ায়। গর্ডণ ই. মুর (একজন রসায়নবিদ এবং পদার্থবিদ) এবং রবার্ট নয়েস (পদার্থবিদ এবং ইন্টিগ্রেটেড সার্কিটের সহকারী উদ্ভাবক) যখন ""ফেয়ারচাইল্ড সেমিকন্ডাক্টর"" ছেড়ে যান তখন তারা এটি প্রতিষ্ঠা করেন। প্রতিষ্ঠার পর এর তৃতীয় চাকুরীজিবী ছিল এ্যন্ডি গ্রুভ[10], একজন রাসায়নিক কারিগর যিনি এই কোম্পানিকে পরিচালনা করেন ১৯৮০ এর দশকের বেশিরভাগ এবং ১৯৯০ এর দশকের সময় যখন ইন্টেল উন্নতিলাভ করেছিল। প্রথমদিকে মুর এবং নয়েচ চেয়েছিলেন কোম্পানির নাম রাখা হবে ""মুর নয়েচ""[11]| কিন্তু এটি শুনতে প্রায় ""মোর নয়েজ"" এর মত শোনায় এবং ইলেক্ট্রনিক পণ্যের নামের সাথে মিলে না বিধায় এটি বাধ দেয়া হয়। এরপর প্রায় একবছর যাবৎ এনএম ইলেক্ট্রনিকস নামটি ব্যবহার করা হয় ইন্টেল নামটি দেয়ার আগে। এটি এসেছে ইন্টিগ্রেটেড ইলেক্ট্রনিকস থেকে সংক্ষেপে ""ইন্টেল""[12]। তখন ইন্টেল নামটি একটি হোটেল চেইনের জন্য ট্রেডমার্ক ছিল এতেকরে ইন্টেলকে তাদের নামের অধিকার ক্রয় করতে হয়[13]।",পাঠ্যাংশ অনুসারে “প্রতিষ্ঠার পর তৃতীয় চাকুরীজিবী এ্যন্ডি” সম্পর্কিত উত্তর দিন।,"প্রতিষ্ঠার পর এর তৃতীয় চাকুরীজিবী ছিল এ্যন্ডি গ্রুভ , একজন রাসায়নিক কারিগর যিনি এই কোম্পানিকে পরিচালনা করেন ১৯৮১ এর দশকের বেশিরভাগ এবং ১৯৯০ এর দশকের সময় যখন ইন্টেল উন্নতিলাভ করেছিল।",,,,
train_1230,has_context,"২০ই আগস্ট,১৯৭১ এ মতিউর রহমান এবং রাশেদ মিনহাজ স্ব স্ব দেশের জন্য মৃত্যুবরণ করেন। বাংলাদেশ সরকার মতিউর রহমানকে তাঁর সাহসী ভূমিকার জন্য বীরশ্রেষ্ঠ উপাধিতে ভূষিত করে এবং রাশেদ মিনহাজকে পাকিস্তান সরকার সম্মানসূচক খেতাব দান করে। প্রসঙ্গতঃ একই ঘটনায় দুই বিপরীত ভূমিকার জন্য দুইজনকে তাদের দেশের সর্বোচ্চ সম্মানসূচক খেতাব প্রদানের এমন ঘটনা বিরল।",বীরশ্রেষ্ঠ ফ্লাইট লেফটেন্যান্ট মতিউর রহমান কবে শহীদ হন ?,"২১ই আগস্ট,১৯৭১",wrong,numeric,hard,
train_1231,has_context,মোহাম্মদী একটি বাংলা মাসিক পত্রিকা। ১৯০৩ সালের আগস্ট মাসে মোহাম্মদ আকরম খাঁর সম্পাদনায় কলকাতা থেকে এটি প্রকাশিত হয়।,মোহাম্মদী পত্রিকাটি প্রথমে কার সম্পাদনায় প্রকাশিত হয়?,মোহাম্মদ আকরম খাঁর সম্পাদনায়,correct,none,hard,
train_1232,no_context,,'নদী'-র সমার্থক শব্দ কোনটি?,তটিনী,correct,none,easy,
train_1233,no_context,,"""উমদা"" এর ভাবার্থ কী?","চমৎকার, উপাদেয়, পছন্দসই, মূল্যবান, সুন্দর",correct,none,easy,
train_1234,has_context,"উইন্ডোজে ইউনিকোড ভিত্তিক বাংলা লেখার জন্য ২০০৩ সালের ২৬শে মার্চ অভ্র কীবোর্ড সফটওয়্যারটি আবির্ভূত হয়[1][2]। এটার সাহায্যে বাংলা লিপি ব্যবহার করে এমন সব ভাষাতেই টাইপ করা যায়। এ ধরনের ভাষার মধ্যে অসমীয়া ভাষা অন্যতম। মেহদী হাসান খান নামে ময়মনসিংহ মেডিকেল কলেজের একজন ছাত্র ২০০৩ সালে অভ্র কীবোর্ড তৈরির কাজ শুরু করেন। তিনি এটি সর্বপ্রথম তৈরি করেছিলেন ভিজুয়াল বেসিক প্রোগ্রামিং ভাষা দিয়ে, পরবর্তীতে তিনি তা ডেলফিতে ভাষান্তর করেন। এই সফটওয়্যারটির লিনাক্স সংস্করণ লেখা হয়েছে সি++ প্রোগ্রামিং ভাষায়। পরবর্তীতে রিফাত-উন-নবী, তানবিন ইসলাম সিয়াম, রাইয়ান কামাল, শাবাব মুস্তফা, ওমর ওসমান, সারিম খান এবং নিপুন হক এই সফটওয়্যারের উন্নয়নের সাথে যুক্ত হন।[1][3]",অনুচ্ছেদের আলোকে “মেহদী হাসান খান নামে ময়মনসিংহ” বিষয়ে প্রাসঙ্গিক তথ্যটি কী?,মেহদী হাসান খান নামে ময়মনসিংহ মেডিকেল কলেজের একজন ছাত্র ২০০৪ সালে অভ্র কীবোর্ড তৈরির কাজ শুরু করেন।,wrong,numeric,hard,
train_1235,has_context,"১৯৫৮ সালে, একটি বছর সাদ্দাম পর বাথ পার্টি যোগদান করেন, সেনা অফিসারদের সাধারণ আব্দ আল করিম কাসেমের নেতৃত্বে ইরাকে দ্বিতীয় ফয়সাল ১৪ জুলাই বিপ্লবে ধ্বংস করে দিলেন.",অনুচ্ছেদের ভিত্তিতে “১৯৫৮ বছর সাদ্দাম পর বাথ” বিষয়ে কোন বক্তব্যটি সঠিক?,"১৯৫৯ সালে, একটি বছর সাদ্দাম পর বাথ পার্টি যোগদান করেন, সেনা অফিসারদের সাধারণ আব্দ আল করিম কাসেমের নেতৃত্বে ইরাকে দ্বিতীয় ফয়সাল ১৪ জুলাই বিপ্লবে ধ্বংস করে দিলেন.",,,,
train_1236,no_context,,মোহাম্মদ লুৎফর রহমান কী নামে সমধিক পরিচিত?,কাঙাল হরিনাথ,wrong,fabricated,easy,
